step_time,reward,total_stopped,total_wait_time
1945.0,-13,64,25438.0
1950.0,-14,65,25036.0
1955.0,-13,69,25374.0
1960.0,-16,70,25722.0
1965.0,-16,67,25444.0
1970.0,-8,71,24556.0
1975.0,5,70,24902.0
1980.0,11,71,25245.0
1985.0,3,69,25253.0
1990.0,-1,68,24937.0
1995.0,-4,69,25282.0
2000.0,-9,70,24913.0
2005.0,-15,72,24580.0
2010.0,-18,74,24072.0
2015.0,-15,64,21785.0
2020.0,-12,53,19974.0
2025.0,-12,58,20239.0
2030.0,-16,58,20522.0
2035.0,-20,66,20837.0
2040.0,-24,73,21189.0
2045.0,-24,84,21590.0
2050.0,-22,89,22023.0
2055.0,-23,90,22091.0
2060.0,-23,89,22116.0
2065.0,-24,87,22536.0
2070.0,-24,85,22944.0
2075.0,-24,87,23351.0
2080.0,-24,91,23793.0
2085.0,-19,90,23544.0
2090.0,-11,85,22407.0
2095.0,0,80,22494.0
2100.0,9,75,22810.0
2105.0,4,67,23037.0
2110.0,4,68,23200.0
2115.0,4,73,23382.0
2120.0,-3,84,23777.0
2125.0,-11,94,24229.0
2130.0,-17,94,24676.0
2135.0,-16,95,24382.0
2140.0,-5,92,24846.0
2145.0,3,87,25188.0
2150.0,9,76,25200.0
2155.0,4,71,25151.0
2160.0,-2,69,25495.0
2165.0,-3,75,25854.0
2170.0,-10,80,26111.0
2175.0,-14,88,26403.0
2180.0,-15,92,26712.0
2185.0,-13,96,27159.0
2190.0,-11,92,26952.0
2195.0,-10,85,25571.0
2200.0,-13,82,25921.0
2205.0,-15,83,26329.0
2210.0,-19,82,26720.0
2215.0,-23,87,27138.0
2220.0,-23,90,27546.0
2225.0,-22,90,27964.0
2230.0,-21,91,28189.0
2235.0,-21,87,28185.0
2240.0,-23,82,28388.0
2245.0,-23,82,28793.0
2250.0,-16,81,29149.0
2255.0,-15,83,29512.0
2260.0,-17,89,29948.0
2265.0,-21,94,30390.0
2270.0,-18,93,30816.0
2275.0,-16,90,30423.0
2280.0,-7,83,29796.0
2285.0,5,75,29510.0
2290.0,12,66,29138.0
2295.0,5,60,29408.0
2300.0,4,65,29703.0
2305.0,-1,71,29957.0
2310.0,-1,81,29569.0
2315.0,-1,79,28104.0
2320.0,6,75,26303.0
2325.0,12,72,26669.0
2330.0,11,68,26750.0
2335.0,4,75,26657.0
2340.0,-1,76,27016.0
2345.0,-9,79,27402.0
2350.0,-15,75,27393.0
2355.0,-17,70,26940.0
2360.0,-12,68,26450.0
2365.0,-5,63,25754.0
2370.0,5,65,25665.0
2375.0,11,64,25978.0
2380.0,8,65,26304.0
2385.0,0,69,26641.0
2390.0,-1,80,27013.0
2395.0,-6,83,27417.0
2400.0,-14,81,27729.0
2405.0,-18,73,27609.0
2410.0,-18,70,27344.0
2415.0,-17,71,27693.0
2420.0,-18,75,28043.0
2425.0,-18,80,28438.0
2430.0,-18,79,28831.0
2435.0,-18,76,28019.0
2440.0,-18,69,24656.0
2445.0,-15,59,23478.0
2450.0,-7,53,22107.0
2455.0,4,54,22363.0
2460.0,10,58,22649.0
2465.0,8,59,22607.0
2470.0,3,59,22306.0
2475.0,0,64,22305.0
2480.0,0,67,21791.0
2485.0,3,66,20588.0
2490.0,9,64,20670.0
2495.0,10,58,20606.0
2500.0,7,52,20715.0
2505.0,5,55,20987.0
2510.0,4,63,20975.0
2515.0,2,68,20732.0
2520.0,-5,72,21085.0
2525.0,-14,78,21467.0
2530.0,-19,78,21857.0
2535.0,-15,75,22204.0
2540.0,-15,73,22523.0
2545.0,-10,73,22416.0
2550.0,-3,71,21846.0
2555.0,9,63,20644.0
2560.0,14,57,19108.0
2565.0,11,59,19373.0
2570.0,6,64,19681.0
2575.0,0,69,20011.0
2580.0,-2,70,19978.0
2585.0,3,61,18437.0
2590.0,13,50,16889.0
2595.0,12,42,16867.0
2600.0,10,39,17063.0
2605.0,5,46,17272.0
2610.0,0,56,17525.0
2615.0,-6,68,17838.0
2620.0,-13,74,18191.0
2625.0,-19,73,17825.0
2630.0,-18,67,16525.0
2635.0,-13,56,16074.0
2640.0,-16,51,16305.0
2645.0,-15,54,16558.0
2650.0,-18,62,16849.0
2655.0,-17,68,17160.0
2660.0,-17,71,17511.0
2665.0,-19,72,17870.0
2670.0,-18,73,18232.0
2675.0,-17,78,18610.0
2680.0,-18,74,18974.0
2685.0,-20,72,19319.0
2690.0,-21,75,19688.0
2695.0,-20,79,20079.0
2700.0,-20,75,20434.0
2705.0,-21,72,20762.0
2710.0,-20,71,20820.0
2715.0,-19,68,20573.0
2720.0,-18,66,20897.0
2725.0,-18,63,21182.0
2730.0,-14,57,20580.0
2735.0,-15,54,18926.0
2740.0,-9,49,18097.0
2745.0,-1,46,18321.0
2750.0,7,50,18536.0
2755.0,8,54,18799.0
2760.0,1,57,18811.0
2765.0,-7,59,18587.0
2770.0,-11,59,18829.0
2775.0,-17,59,19127.0
2780.0,-18,57,18612.0
2785.0,-16,57,17317.0
2790.0,-13,50,17236.0
2795.0,-15,47,16809.0
2800.0,-14,52,17060.0
2805.0,-16,62,17346.0
2810.0,-19,66,17669.0
2815.0,-21,70,18013.0
2820.0,-20,71,18359.0
2825.0,-21,68,18671.0
2830.0,-20,67,18967.0
2835.0,-20,69,19307.0
2840.0,-21,72,19659.0
2845.0,-22,73,20022.0
2850.0,-21,70,20358.0
2855.0,-21,69,20370.0
2860.0,-21,63,19755.0
2865.0,-21,56,18855.0
2870.0,-23,52,19075.0
2875.0,-17,49,19220.0
2880.0,-18,49,18486.0
2885.0,-15,52,16370.0
2890.0,-5,51,16114.0
2895.0,5,50,16355.0
2900.0,8,47,16287.0
2905.0,6,43,15945.0
2910.0,1,45,16127.0
2915.0,-4,50,16363.0
2920.0,-3,52,16076.0
2925.0,-2,54,16227.0
2930.0,8,59,15643.0
2935.0,11,63,15947.0
2940.0,11,65,16269.0
2945.0,3,65,16560.0
2950.0,-1,64,16820.0
2955.0,-9,65,17139.0
2960.0,-15,64,17459.0
2965.0,-19,64,17465.0
2970.0,-18,63,17178.0
2975.0,-19,61,17177.0
2980.0,-14,56,16834.0
2985.0,-6,55,15870.0
2990.0,7,48,16092.0
2995.0,11,47,16297.0
3000.0,12,54,16546.0
3005.0,8,63,16846.0
3010.0,2,66,17141.0
3015.0,-3,73,17436.0
3020.0,-9,80,17823.0
3025.0,-14,75,17282.0
3030.0,-17,70,15784.0
3035.0,-16,64,15713.0
3040.0,-16,56,15490.0
3045.0,-17,53,15728.0
3050.0,-17,56,15949.0
3055.0,-19,64,16242.0
3060.0,-17,69,16580.0
3065.0,-9,72,16347.0
3070.0,-3,72,15673.0
3075.0,6,66,15990.0
3080.0,10,65,16308.0
3085.0,8,68,16637.0
3090.0,4,70,16970.0
3095.0,-5,73,17305.0
3100.0,-6,73,17507.0
3105.0,-10,69,17552.0
3110.0,-17,59,17497.0
3115.0,-18,54,17127.0
3120.0,-18,55,17393.0
3125.0,-18,57,17668.0
3130.0,-20,64,17969.0
3135.0,-20,70,18301.0
3140.0,-21,72,17799.0
3145.0,-14,64,16327.0
3150.0,-15,58,15536.0
3155.0,-14,49,15332.0
3160.0,-16,55,15519.0
3165.0,-17,60,15798.0
3170.0,-23,66,16114.0
3175.0,-23,70,16453.0
3180.0,-24,69,16791.0
3185.0,-19,64,16248.0
3190.0,-11,54,14905.0
3195.0,6,43,14273.0
3200.0,14,39,14215.0
3205.0,12,39,13938.0
3210.0,3,42,13904.0
3215.0,6,41,13895.0
3220.0,-1,47,13683.0
3225.0,-5,54,13941.0
3230.0,-15,53,14196.0
3235.0,-19,59,14455.0
3240.0,-16,63,14184.0
3245.0,-7,58,12768.0
3250.0,9,50,11890.0
3255.0,13,48,12115.0
3260.0,9,48,12142.0
3265.0,8,52,12097.0
3270.0,0,52,12351.0
3275.0,-2,54,12618.0
3280.0,-5,57,12883.0
3285.0,-6,59,12585.0
3290.0,-2,55,12265.0
3295.0,7,57,12532.0
3300.0,11,54,12486.0
3305.0,8,49,12103.0
3310.0,5,48,11847.0
3315.0,-2,46,11785.0
3320.0,-6,45,11822.0
3325.0,-14,45,12025.0
3330.0,-20,52,12270.0
3335.0,-22,60,12554.0
3340.0,-21,63,12772.0
3345.0,-21,56,12233.0
3350.0,-18,48,11226.0
3355.0,-13,44,11327.0
3360.0,-17,51,11525.0
3365.0,-12,53,11238.0
3370.0,-5,50,10638.0
3375.0,6,40,10287.0
3380.0,15,37,10473.0
3385.0,11,39,10654.0
3390.0,12,45,10861.0
3395.0,6,49,11094.0
3400.0,2,57,11340.0
3405.0,-3,62,11636.0
3410.0,-6,61,11935.0
3415.0,-15,62,12226.0
3420.0,-12,56,12037.0
3425.0,-2,48,11354.0
3430.0,6,39,11272.0
3435.0,14,37,11427.0
3440.0,12,44,11631.0
3445.0,10,50,11865.0
3450.0,3,56,12131.0
3455.0,-5,59,12405.0
3460.0,-7,56,12641.0
3465.0,-13,59,12910.0
3470.0,-17,58,13197.0
3475.0,-10,57,13162.0
3480.0,-2,50,12426.0
3485.0,6,42,11539.0
3490.0,14,37,11731.0
3495.0,12,40,11924.0
3500.0,8,43,11947.0
3505.0,9,40,11142.0
3510.0,17,34,9596.0
3515.0,17,35,9590.0
3520.0,12,41,9780.0
3525.0,9,49,10002.0
3530.0,7,54,9813.0
3535.0,6,53,9183.0
3540.0,9,49,9091.0
3545.0,12,52,9344.0
3550.0,14,53,9525.0
3555.0,9,56,9641.0
3560.0,4,61,9860.0
3565.0,6,64,10054.0
3570.0,9,65,10145.0
3575.0,12,61,10118.0
3580.0,14,57,10014.0
3585.0,10,58,10118.0
3590.0,8,63,10419.0
3595.0,3,66,10638.0
3600.0,-1,66,10763.0
3605.0,-6,64,11083.0
3610.0,-9,63,11195.0
3615.0,-18,66,11135.0
3620.0,-17,70,11274.0
3625.0,-19,69,11505.0
3630.0,-18,64,11537.0
3635.0,-18,61,11837.0
3640.0,-12,63,12004.0
3645.0,-4,59,11883.0
3650.0,5,53,11735.0
3655.0,14,53,11541.0
3660.0,13,52,10838.0
3665.0,9,57,10744.0
3670.0,5,62,11031.0
3675.0,2,71,11373.0
3680.0,-8,82,11765.0
3685.0,-9,83,12114.0
3690.0,-17,89,12531.0
3695.0,-19,91,12973.0
3700.0,-16,88,13392.0
3705.0,-12,86,13804.0
3710.0,-10,80,13895.0
3715.0,-6,73,13685.0
3720.0,4,74,14044.0
3725.0,12,75,14417.0
3730.0,11,79,14800.0
3735.0,6,83,15193.0
3740.0,-1,85,15146.0
3745.0,-8,85,14514.0
3750.0,-7,84,14891.0
3755.0,-11,81,15247.0
3760.0,-9,80,15445.0
3765.0,0,85,15516.0
3770.0,5,88,15591.0
3775.0,5,82,15644.0
3780.0,2,78,15853.0
3785.0,2,86,16263.0
3790.0,-1,94,16715.0
3795.0,-12,100,17191.0
3800.0,-20,108,17707.0
3805.0,-19,104,18038.0
3810.0,-12,99,17978.0
3815.0,-4,95,18064.0
3820.0,-1,89,18337.0
3825.0,2,84,18365.0
3830.0,5,82,18214.0
3835.0,6,87,18462.0
3840.0,5,93,18899.0
3845.0,-1,99,19379.0
3850.0,-7,108,19906.0
3855.0,-12,111,20128.0
3860.0,-12,108,19687.0
3865.0,-20,105,20042.0
3870.0,-25,99,20349.0
3875.0,-32,104,20832.0
3880.0,-33,109,21365.0
3885.0,-33,114,21931.0
3890.0,-35,115,22179.0
3895.0,-32,108,21937.0
3900.0,-23,97,21747.0
3905.0,-16,97,22094.0
3910.0,-8,95,22564.0
3915.0,-10,103,23062.0
3920.0,-14,110,23600.0
3925.0,-19,107,23605.0
3930.0,-23,105,23395.0
3935.0,-22,100,23737.0
3940.0,-23,100,23818.0
3945.0,-15,100,24315.0
3950.0,-6,101,24444.0
3955.0,-5,93,23762.0
3960.0,-5,84,23007.0
3965.0,-6,83,23093.0
3970.0,-8,92,23532.0
3975.0,-10,99,24010.0
3980.0,-14,102,24508.0
3985.0,-22,110,24927.0
3990.0,-24,106,25031.0
3995.0,-24,102,25426.0
4000.0,-17,104,25736.0
4005.0,-10,100,25897.0
4010.0,-11,102,25936.0
4015.0,-14,105,26454.0
4020.0,-20,104,26735.0
4025.0,-22,96,26467.0
4030.0,-21,90,26125.0
4035.0,-13,91,26393.0
4040.0,-10,92,26783.0
4045.0,-12,96,27052.0
4050.0,-16,107,27558.0
4055.0,-20,110,28073.0
4060.0,-17,103,28471.0
4065.0,-13,104,28850.0
4070.0,-13,102,29075.0
4075.0,-17,103,29014.0
4080.0,-16,96,28814.0
4085.0,-6,96,28565.0
4090.0,3,94,28999.0
4095.0,8,95,29410.0
4100.0,4,95,29868.0
4105.0,0,102,30361.0
4110.0,-4,103,30852.0
4115.0,-10,108,31327.0
4120.0,-16,106,31837.0
4125.0,-18,109,32364.0
4130.0,-19,112,32921.0
4135.0,-20,110,33462.0
4140.0,-22,108,33976.0
4145.0,-17,104,33771.0
4150.0,-10,96,32509.0
4155.0,0,89,32954.0
4160.0,6,88,33391.0
4165.0,9,86,32085.0
4170.0,6,79,28774.0
4175.0,1,79,28958.0
4180.0,-4,83,29348.0
4185.0,-6,89,29623.0
4190.0,-12,95,29774.0
4195.0,-20,98,30255.0
4200.0,-18,102,30431.0
4205.0,-17,99,30277.0
4210.0,-17,99,30747.0
4215.0,-12,102,30843.0
4220.0,-6,100,30598.0
4225.0,4,94,31048.0
4230.0,14,94,31492.0
4235.0,11,93,31920.0
4240.0,7,89,32030.0
4245.0,-2,89,31888.0
4250.0,-7,95,31708.0
4255.0,-11,97,30913.0
4260.0,-16,95,31125.0
4265.0,-18,94,31044.0
4270.0,-19,94,31446.0
4275.0,-18,99,31933.0
4280.0,-17,97,32014.0
4285.0,-17,92,31675.0
4290.0,-14,88,31692.0
4295.0,-6,79,30594.0
4300.0,8,75,29851.0
4305.0,14,74,29928.0
4310.0,10,81,30253.0
4315.0,6,90,30687.0
4320.0,3,92,31130.0
4325.0,-6,97,31585.0
4330.0,-13,93,31611.0
4335.0,-16,93,31620.0
4340.0,-12,93,31645.0
4345.0,-4,89,31221.0
4350.0,4,84,31216.0
4355.0,11,84,31640.0
4360.0,9,87,32069.0
4365.0,10,91,32513.0
4370.0,10,91,31890.0
4375.0,13,89,31461.0
4380.0,16,86,31880.0
4385.0,15,86,32294.0
4390.0,9,89,32735.0
4395.0,7,94,33196.0
4400.0,6,96,33655.0
4405.0,0,100,34112.0
4410.0,-3,102,34600.0
4415.0,-3,98,34731.0
4420.0,-1,94,34637.0
4425.0,7,94,35091.0
4430.0,13,92,35538.0
4435.0,9,97,35998.0
4440.0,8,98,36476.0
4445.0,5,98,36749.0
4450.0,7,98,36754.0
4455.0,12,88,35349.0
4460.0,18,78,30735.0
4465.0,18,70,29178.0
4470.0,11,70,29096.0
4475.0,5,76,29048.0
4480.0,5,80,29265.0
4485.0,7,89,29486.0
4490.0,13,90,29935.0
4495.0,15,92,30390.0
4500.0,12,95,30854.0
4505.0,6,98,31338.0
4510.0,7,100,31713.0
4515.0,12,97,32036.0
4520.0,14,99,32526.0
4525.0,10,102,33031.0
4530.0,11,100,33526.0
4535.0,4,104,34033.0
4540.0,0,109,34568.0
4545.0,-5,111,34461.0
4550.0,-14,107,33750.0
4555.0,-17,104,33652.0
4560.0,-16,103,34163.0
4565.0,-17,106,34676.0
4570.0,-14,102,34181.0
4575.0,-14,93,31528.0
4580.0,-13,92,31513.0
4585.0,-17,94,31524.0
4590.0,-15,94,31983.0
4595.0,-19,97,31988.0
4600.0,-19,109,32510.0
4605.0,-18,122,33093.0
4610.0,-10,123,33541.0
4615.0,-2,121,33830.0
4620.0,9,126,34447.0
4625.0,15,129,35089.0
4630.0,10,128,35066.0
4635.0,5,127,34518.0
4640.0,7,125,34388.0
4645.0,6,127,34849.0
4650.0,9,127,35479.0
4655.0,14,130,36111.0
4660.0,6,133,36768.0
4665.0,3,136,37441.0
4670.0,0,142,38145.0
4675.0,-9,144,38854.0
4680.0,-16,144,39574.0
4685.0,-17,142,40202.0
4690.0,-19,140,40735.0
4695.0,-15,132,41133.0
4700.0,-17,129,41770.0
4705.0,-16,132,42422.0
4710.0,-17,140,43102.0
4715.0,-16,142,43802.0
4720.0,-17,145,44519.0
4725.0,-16,148,45253.0
4730.0,-16,149,45996.0
4735.0,-15,151,46745.0
4740.0,-17,152,47472.0
4745.0,-20,146,48136.0
4750.0,-20,149,48861.0
4755.0,-22,145,48364.0
4760.0,-17,132,45861.0
4765.0,-12,124,45841.0
4770.0,-14,126,46445.0
4775.0,-14,133,47091.0
4780.0,-19,140,47254.0
4785.0,-19,144,47960.0
4790.0,-19,144,48674.0
4795.0,-18,144,49394.0
4800.0,-18,143,50029.0
4805.0,-18,145,50580.0
4810.0,-20,141,51282.0
4815.0,-21,142,51979.0
4820.0,-21,141,52483.0
4825.0,-23,138,52777.0
4830.0,-23,133,53447.0
4835.0,-25,132,54094.0
