step_time,reward,total_stopped,total_wait_time
1200.0,8,28,4703.0
1205.0,13,26,4822.0
1210.0,11,30,4961.0
1215.0,9,33,5121.0
1220.0,5,32,5274.0
1225.0,3,33,5175.0
1230.0,3,33,4858.0
1235.0,8,28,5002.0
1240.0,12,27,5133.0
1245.0,10,27,4926.0
1250.0,6,23,4369.0
1255.0,2,22,4166.0
1260.0,1,22,4078.0
1265.0,5,22,3819.0
1270.0,8,19,3717.0
1275.0,12,22,3795.0
1280.0,10,24,3603.0
1285.0,7,25,3159.0
1290.0,3,21,2990.0
1295.0,-1,23,3094.0
1300.0,-7,30,3224.0
1305.0,-14,33,3381.0
1310.0,-18,38,3559.0
1315.0,-17,38,3729.0
1320.0,-17,41,3895.0
1325.0,-13,40,3862.0
1330.0,-7,33,3374.0
1335.0,3,24,2821.0
1340.0,11,18,2888.0
1345.0,9,19,2950.0
1350.0,7,26,3050.0
1355.0,3,28,3131.0
1360.0,3,30,3065.0
1365.0,8,32,2974.0
1370.0,8,29,3003.0
1375.0,14,25,2853.0
1380.0,9,24,2488.0
1385.0,6,22,2575.0
1390.0,0,24,2673.0
1395.0,5,27,2651.0
1400.0,7,27,2540.0
1405.0,8,26,2629.0
1410.0,13,28,2737.0
1415.0,9,32,2876.0
1420.0,7,34,3010.0
1425.0,4,36,3006.0
1430.0,8,36,2942.0
1435.0,11,33,3110.0
1440.0,11,31,3255.0
1445.0,9,31,3370.0
1450.0,7,30,3217.0
1455.0,3,26,2833.0
1460.0,-1,28,2742.0
1465.0,-9,29,2880.0
1470.0,-14,32,3026.0
1475.0,-19,37,3205.0
1480.0,-19,38,3380.0
1485.0,-16,39,3511.0
1490.0,-16,41,3661.0
1495.0,-16,36,3570.0
1500.0,-11,31,3218.0
1505.0,-8,25,2872.0
1510.0,6,20,2964.0
1515.0,15,19,3031.0
1520.0,12,25,3127.0
1525.0,7,28,3035.0
1530.0,3,27,2622.0
1535.0,-3,26,2714.0
1540.0,-8,26,2829.0
1545.0,-9,23,2746.0
1550.0,-5,21,2571.0
1555.0,5,22,2671.0
1560.0,12,23,2601.0
1565.0,10,23,2384.0
1570.0,12,18,2330.0
1575.0,4,23,2423.0
1580.0,-3,27,2553.0
1585.0,-11,31,2678.0
1590.0,-15,33,2813.0
1595.0,-17,36,2979.0
1600.0,-14,38,2996.0
1605.0,-14,33,2887.0
1610.0,-20,32,3051.0
1615.0,-17,29,3018.0
1620.0,-9,29,2795.0
1625.0,4,23,2854.0
1630.0,12,26,2917.0
1635.0,6,26,2834.0
1640.0,4,29,2756.0
1645.0,3,20,2570.0
1650.0,8,18,2261.0
1655.0,12,17,2351.0
1660.0,12,23,2451.0
1665.0,8,23,2524.0
1670.0,6,29,2636.0
1675.0,3,29,2650.0
1680.0,-2,29,2580.0
1685.0,-9,28,2720.0
1690.0,-14,29,2863.0
1695.0,-18,31,3014.0
1700.0,-20,35,3182.0
1705.0,-17,40,3372.0
1710.0,-20,42,3578.0
1715.0,-20,45,3797.0
1720.0,-16,42,3988.0
1725.0,-13,41,4155.0
1730.0,-14,41,4352.0
1735.0,-14,42,4557.0
1740.0,-15,43,4768.0
1745.0,-17,43,4932.0
1750.0,-16,44,5043.0
1755.0,-17,42,5226.0
1760.0,-12,37,5132.0
1765.0,-6,33,4725.0
1770.0,5,28,4856.0
1775.0,12,25,4796.0
1780.0,8,22,4571.0
1785.0,5,19,4655.0
1790.0,1,21,4741.0
1795.0,1,23,4576.0
1800.0,3,22,4140.0
1805.0,6,22,4242.0
1810.0,10,22,4163.0
1815.0,8,22,3914.0
1820.0,6,22,4021.0
1825.0,1,25,4136.0
1830.0,-3,32,4275.0
1835.0,-2,33,4199.0
1840.0,2,29,3839.0
1845.0,3,31,3937.0
1850.0,11,32,4091.0
1855.0,9,32,4243.0
1860.0,7,35,4394.0
1865.0,5,36,4532.0
1870.0,5,36,4359.0
1875.0,7,31,4025.0
1880.0,6,26,3929.0
1885.0,14,23,3823.0
1890.0,9,20,3475.0
1895.0,7,21,3576.0
1900.0,3,24,3678.0
1905.0,3,26,3575.0
1910.0,5,28,3323.0
1915.0,8,23,3252.0
1920.0,15,26,3353.0
1925.0,9,30,3494.0
1930.0,9,35,3655.0
1935.0,2,37,3839.0
1940.0,2,37,3581.0
1945.0,4,27,2826.0
1950.0,9,20,2865.0
1955.0,12,16,2905.0
1960.0,12,21,2984.0
1965.0,8,30,3111.0
1970.0,2,35,3242.0
1975.0,4,36,3283.0
1980.0,4,38,3283.0
1985.0,6,30,3091.0
1990.0,11,22,2676.0
1995.0,10,20,2445.0
2000.0,7,20,2491.0
2005.0,2,22,2551.0
2010.0,-1,32,2695.0
2015.0,-9,35,2845.0
2020.0,-13,34,2749.0
2025.0,-17,33,2420.0
2030.0,-17,29,2546.0
2035.0,-19,29,2637.0
2040.0,-21,31,2786.0
2045.0,-15,29,2805.0
2050.0,-7,25,2501.0
2055.0,5,16,2115.0
2060.0,13,17,2183.0
2065.0,10,18,2262.0
2070.0,8,26,2373.0
2075.0,3,31,2508.0
2080.0,4,30,2343.0
2085.0,7,25,1769.0
2090.0,13,18,1871.0
2095.0,15,14,1916.0
2100.0,11,18,1930.0
2105.0,8,31,2047.0
2110.0,4,38,2214.0
2115.0,-3,38,2212.0
2120.0,0,30,1952.0
2125.0,1,23,1724.0
2130.0,5,22,1834.0
2135.0,11,24,1947.0
2140.0,9,31,2082.0
2145.0,4,34,2219.0
2150.0,4,37,2226.0
2155.0,7,39,2164.0
2160.0,13,38,2239.0
2165.0,11,31,2178.0
2170.0,9,26,2196.0
2175.0,4,30,2303.0
2180.0,-2,33,2413.0
2185.0,-3,41,2581.0
2190.0,-10,45,2791.0
2195.0,-6,46,2857.0
2200.0,-1,40,2675.0
2205.0,9,31,2631.0
2210.0,15,29,2761.0
2215.0,9,32,2914.0
2220.0,6,36,3081.0
2225.0,-2,42,3279.0
2230.0,-2,42,3224.0
2235.0,2,38,2930.0
2240.0,6,32,2957.0
2245.0,18,28,3096.0
2250.0,13,32,3251.0
2255.0,9,42,3436.0
2260.0,7,45,3641.0
2265.0,6,50,3723.0
2270.0,9,49,3744.0
2275.0,11,44,3799.0
2280.0,12,43,3665.0
2285.0,11,46,3886.0
2290.0,6,49,4099.0
2295.0,0,57,4341.0
2300.0,1,60,4341.0
2305.0,3,58,4099.0
2310.0,5,52,4228.0
2315.0,13,50,4476.0
2320.0,9,53,4733.0
2325.0,6,63,5029.0
2330.0,0,67,5324.0
2335.0,0,67,5490.0
2340.0,0,64,5578.0
2345.0,4,61,5889.0
2350.0,10,61,6194.0
2355.0,8,64,6503.0
2360.0,6,64,6791.0
2365.0,1,62,6857.0
2370.0,6,59,6584.0
2375.0,8,54,6618.0
2380.0,9,49,6782.0
2385.0,13,50,7025.0
2390.0,11,57,7294.0
2395.0,5,61,7564.0
2400.0,-1,59,7719.0
2405.0,2,60,7656.0
2410.0,4,52,7730.0
2415.0,4,48,7881.0
2420.0,13,44,7971.0
2425.0,14,43,7651.0
2430.0,9,44,7269.0
2435.0,5,45,7258.0
2440.0,-4,51,7498.0
2445.0,-1,60,7670.0
2450.0,1,63,7679.0
2455.0,7,61,7700.0
2460.0,16,56,7230.0
2465.0,12,52,7055.0
2470.0,8,54,7316.0
2475.0,3,62,7607.0
2480.0,2,67,7813.0
2485.0,10,72,8166.0
2490.0,13,69,8424.0
2495.0,10,63,8588.0
2500.0,5,61,8827.0
2505.0,1,62,9128.0
2510.0,0,65,9319.0
2515.0,0,62,9101.0
2520.0,4,57,8717.0
2525.0,11,55,8991.0
2530.0,11,61,9282.0
2535.0,8,66,9326.0
2540.0,3,67,9149.0
2545.0,-1,65,9478.0
2550.0,-4,68,9690.0
2555.0,-10,65,9783.0
2560.0,-14,64,9991.0
2565.0,-16,64,10316.0
2570.0,-13,64,10493.0
2575.0,-1,67,10811.0
2580.0,3,66,11136.0
2585.0,10,68,11461.0
2590.0,11,63,11290.0
2595.0,13,61,10668.0
2600.0,16,63,10941.0
2605.0,12,65,11259.0
2610.0,8,68,11584.0
2615.0,5,76,11949.0
2620.0,2,80,12340.0
2625.0,-3,88,12763.0
2630.0,-8,89,13200.0
2635.0,-20,90,13647.0
2640.0,-20,88,13753.0
2645.0,-22,84,13606.0
2650.0,-22,80,14013.0
2655.0,-21,80,14046.0
2660.0,-16,76,13696.0
2665.0,-18,76,14027.0
2670.0,-18,72,13884.0
2675.0,-20,64,13154.0
2680.0,-20,60,13233.0
2685.0,-20,63,13532.0
2690.0,-18,73,13859.0
2695.0,-17,79,14241.0
2700.0,-17,78,14053.0
2705.0,-11,67,13110.0
2710.0,-2,58,12960.0
2715.0,6,60,13252.0
2720.0,14,63,13162.0
2725.0,8,57,12427.0
2730.0,5,56,12232.0
2735.0,-3,59,12473.0
2740.0,-5,60,12626.0
2745.0,-9,63,12912.0
2750.0,-14,73,13256.0
2755.0,-16,80,13641.0
2760.0,-18,81,13999.0
2765.0,-19,81,14404.0
2770.0,-19,80,14615.0
2775.0,-13,73,14438.0
2780.0,-2,68,14766.0
2785.0,6,69,15097.0
2790.0,10,71,15445.0
2795.0,9,66,15453.0
2800.0,1,61,15228.0
2805.0,-4,61,15435.0
2810.0,-11,67,15756.0
2815.0,-18,67,16064.0
2820.0,-15,69,16220.0
2825.0,-17,67,16203.0
2830.0,-19,72,16552.0
2835.0,-23,71,16583.0
2840.0,-17,64,16249.0
2845.0,-17,58,16410.0
2850.0,-16,57,16520.0
2855.0,-15,65,16821.0
2860.0,-13,69,17136.0
2865.0,-15,74,17494.0
2870.0,-10,74,17505.0
2875.0,-3,73,17185.0
2880.0,8,68,17517.0
2885.0,12,63,17604.0
2890.0,8,53,17033.0
2895.0,6,46,16215.0
2900.0,2,47,16445.0
2905.0,-4,51,16681.0
2910.0,-3,56,16580.0
2915.0,-2,60,16856.0
2920.0,3,64,17161.0
2925.0,9,66,17490.0
2930.0,6,68,17827.0
2935.0,2,68,18085.0
2940.0,0,65,17929.0
2945.0,3,63,17224.0
2950.0,10,58,15660.0
2955.0,11,49,15879.0
2960.0,10,50,16091.0
2965.0,5,61,16374.0
2970.0,0,68,16701.0
2975.0,-10,73,17059.0
2980.0,-17,74,17428.0
2985.0,-20,74,17798.0
2990.0,-21,72,18142.0
2995.0,-23,73,18492.0
3000.0,-22,73,18851.0
3005.0,-23,70,18890.0
3010.0,-22,63,18193.0
3015.0,-22,54,17092.0
3020.0,-22,48,17323.0
3025.0,-21,49,17550.0
3030.0,-20,55,17817.0
3035.0,-19,65,18119.0
3040.0,-14,68,18375.0
3045.0,-16,72,18566.0
3050.0,-14,69,18446.0
3055.0,-4,66,18376.0
3060.0,4,62,18092.0
3065.0,9,54,18073.0
3070.0,7,52,18317.0
3075.0,2,52,18102.0
3080.0,0,51,17221.0
3085.0,4,42,15959.0
3090.0,7,37,15580.0
3095.0,15,35,15488.0
3100.0,10,35,15010.0
3105.0,5,39,15182.0
3110.0,-2,49,15405.0
3115.0,1,56,14934.0
3120.0,-1,49,13756.0
3125.0,5,40,13523.0
3130.0,13,39,13505.0
3135.0,9,45,13712.0
3140.0,6,52,13796.0
3145.0,0,53,13527.0
3150.0,0,53,13019.0
3155.0,0,49,12346.0
3160.0,7,49,12584.0
3165.0,13,49,12754.0
3170.0,9,52,12867.0
3175.0,5,59,13145.0
3180.0,3,64,12618.0
3185.0,6,66,10084.0
3190.0,7,61,9748.0
3195.0,10,57,10020.0
3200.0,13,63,10298.0
3205.0,14,68,10624.0
3210.0,7,69,10797.0
3215.0,-2,68,10896.0
3220.0,0,61,10799.0
3225.0,4,56,10579.0
3230.0,7,56,10631.0
3235.0,11,59,10913.0
3240.0,10,67,11225.0
3245.0,8,64,11415.0
3250.0,2,62,11398.0
3255.0,7,59,11482.0
3260.0,8,59,11279.0
3265.0,7,57,10959.0
3270.0,16,55,11218.0
3275.0,13,57,11474.0
3280.0,7,63,11774.0
3285.0,4,69,12102.0
3290.0,3,72,12319.0
3295.0,1,74,12349.0
3300.0,3,73,12414.0
3305.0,6,76,12784.0
3310.0,10,81,13185.0
3315.0,9,79,13473.0
3320.0,6,77,13611.0
3325.0,2,73,13585.0
3330.0,4,70,13381.0
3335.0,7,69,12952.0
3340.0,7,68,13297.0
3345.0,13,70,13638.0
3350.0,12,75,14005.0
3355.0,8,81,14396.0
3360.0,4,81,14545.0
3365.0,4,76,14405.0
3370.0,6,71,13554.0
3375.0,13,64,11901.0
3380.0,14,58,11914.0
3385.0,8,57,12035.0
3390.0,3,60,11409.0
3395.0,3,64,9936.0
3400.0,-1,72,9385.0
3405.0,-5,76,9582.0
3410.0,-10,76,9786.0
3415.0,-18,78,10164.0
3420.0,-18,83,10562.0
3425.0,-17,89,10992.0
3430.0,-17,94,11455.0
3435.0,-12,92,11792.0
3440.0,-7,82,11682.0
3445.0,6,70,11702.0
3450.0,11,62,12000.0
3455.0,11,74,12315.0
3460.0,7,85,12718.0
3465.0,2,87,13129.0
3470.0,1,82,13366.0
3475.0,4,78,13334.0
3480.0,10,73,13317.0
3485.0,15,81,13701.0
3490.0,12,86,14119.0
3495.0,9,88,14532.0
3500.0,2,86,14748.0
3505.0,-5,88,14903.0
3510.0,-5,91,15183.0
3515.0,-6,84,15322.0
3520.0,0,82,15691.0
3525.0,8,84,16105.0
3530.0,2,87,16532.0
3535.0,-1,89,16957.0
3540.0,-8,92,17405.0
3545.0,-14,91,17471.0
3550.0,-20,89,17161.0
3555.0,-28,90,17606.0
3560.0,-25,89,18046.0
3565.0,-28,94,18496.0
3570.0,-31,98,18974.0
3575.0,-26,96,19371.0
3580.0,-20,92,19676.0
3585.0,-9,90,20048.0
3590.0,-11,90,20486.0
3595.0,-13,95,20944.0
3600.0,-17,99,21433.0
3605.0,-22,94,21487.0
3610.0,-22,86,20991.0
3615.0,-12,79,21219.0
3620.0,-10,83,21619.0
3625.0,-15,89,22046.0
3630.0,-19,95,22511.0
3635.0,-24,95,22985.0
3640.0,-18,92,23352.0
3645.0,-13,89,23633.0
3650.0,-14,89,23517.0
3655.0,-16,88,22978.0
3660.0,-20,87,23408.0
3665.0,-17,85,23765.0
3670.0,-18,90,24140.0
3675.0,-15,87,24288.0
3680.0,-7,87,24162.0
3685.0,3,84,24310.0
3690.0,11,85,24734.0
3695.0,11,86,24647.0
3700.0,8,85,24055.0
3705.0,4,83,24471.0
3710.0,6,81,24095.0
3715.0,6,78,22973.0
3720.0,6,77,23092.0
3725.0,13,84,23498.0
3730.0,11,82,22611.0
3735.0,11,77,21900.0
3740.0,6,74,21392.0
3745.0,-2,77,20842.0
3750.0,-7,75,20750.0
3755.0,-17,78,21120.0
3760.0,-19,82,21421.0
3765.0,-20,88,21640.0
3770.0,-20,86,22062.0
3775.0,-15,85,22176.0
3780.0,-6,82,22077.0
3785.0,4,82,21858.0
3790.0,17,83,21869.0
3795.0,12,87,22275.0
3800.0,10,89,22586.0
3805.0,8,91,22809.0
3810.0,1,87,23241.0
3815.0,-4,89,23664.0
3820.0,-9,91,24112.0
3825.0,-13,96,24575.0
3830.0,-11,98,24774.0
3835.0,-5,91,24029.0
3840.0,4,78,22973.0
3845.0,17,68,22499.0
3850.0,12,69,22799.0
3855.0,4,70,23140.0
3860.0,2,76,23391.0
3865.0,2,81,23210.0
3870.0,-8,87,22512.0
3875.0,-14,90,22947.0
3880.0,-17,90,23395.0
3885.0,-18,90,23686.0
3890.0,-21,88,23859.0
3895.0,-20,86,24164.0
3900.0,-20,84,24589.0
3905.0,-20,84,24331.0
3910.0,-20,84,23404.0
3915.0,-17,91,23114.0
3920.0,-18,92,23521.0
3925.0,-18,95,23987.0
3930.0,-20,89,23710.0
3935.0,-19,81,22574.0
3940.0,-18,72,22937.0
3945.0,-12,68,22901.0
3950.0,-3,70,21952.0
3955.0,6,73,21710.0
3960.0,13,75,21959.0
3965.0,11,73,22082.0
3970.0,7,70,22416.0
3975.0,0,73,22733.0
3980.0,0,75,22162.0
3985.0,5,69,20931.0
3990.0,7,67,20874.0
3995.0,12,66,21202.0
4000.0,9,68,21535.0
4005.0,4,74,21880.0
4010.0,-2,79,22259.0
4015.0,-2,78,22010.0
4020.0,4,71,20502.0
4025.0,6,70,20845.0
4030.0,10,68,21007.0
4035.0,9,66,20907.0
4040.0,5,69,21003.0
4045.0,0,65,21200.0
4050.0,0,67,21274.0
4055.0,0,66,21097.0
4060.0,4,66,21425.0
4065.0,11,59,20657.0
4070.0,14,48,18810.0
4075.0,13,43,17903.0
4080.0,10,42,17069.0
4085.0,-2,48,17297.0
4090.0,-1,57,17348.0
4095.0,-3,58,16888.0
4100.0,3,59,16533.0
4105.0,13,57,15918.0
4110.0,15,57,14635.0
4115.0,11,58,14923.0
4120.0,6,60,15180.0
4125.0,-2,65,15454.0
4130.0,-12,69,15666.0
4135.0,-16,67,15774.0
4140.0,-21,65,15957.0
4145.0,-19,63,16218.0
4150.0,-14,60,16207.0
4155.0,1,53,16277.0
4160.0,1,51,16383.0
4165.0,12,43,16175.0
4170.0,16,43,15830.0
4175.0,17,48,15934.0
4180.0,18,52,16190.0
4185.0,9,58,16466.0
4190.0,3,63,16773.0
4195.0,3,60,16209.0
4200.0,8,57,14814.0
4205.0,13,45,14871.0
4210.0,14,35,15033.0
4215.0,11,39,15189.0
4220.0,5,45,15393.0
4225.0,5,55,15652.0
4230.0,-3,63,15855.0
4235.0,-11,60,15952.0
4240.0,-15,58,16223.0
4245.0,-16,57,16514.0
4250.0,-16,60,16803.0
4255.0,-19,63,16347.0
4260.0,-19,61,15771.0
4265.0,-13,56,16052.0
4270.0,-15,52,16166.0
4275.0,-14,51,16167.0
4280.0,-13,48,15381.0
4285.0,-14,45,13174.0
4290.0,-16,43,13378.0
4295.0,-19,50,13611.0
4300.0,-14,56,13636.0
4305.0,-5,50,13364.0
4310.0,4,46,13198.0
4315.0,13,43,13415.0
4320.0,9,40,13613.0
4325.0,5,44,13815.0
4330.0,4,48,13544.0
4335.0,8,47,12650.0
4340.0,9,39,11915.0
4345.0,12,37,11877.0
4350.0,12,33,12032.0
4355.0,8,40,12205.0
4360.0,3,45,12404.0
4365.0,0,56,12631.0
4370.0,-3,71,12957.0
4375.0,-9,77,13322.0
4380.0,-18,82,13723.0
4385.0,-20,86,14149.0
4390.0,-20,83,14438.0
4395.0,-17,78,14587.0
4400.0,-17,71,14895.0
4405.0,-18,66,15159.0
4410.0,-20,65,15487.0
4415.0,-18,67,15758.0
4420.0,-17,71,16076.0
4425.0,-19,77,16452.0
4430.0,-19,81,16847.0
4435.0,-19,82,17190.0
4440.0,-14,74,17165.0
4445.0,-4,67,17048.0
4450.0,6,63,17223.0
4455.0,10,60,17250.0
4460.0,7,62,17539.0
4465.0,6,67,17843.0
4470.0,6,73,17890.0
4475.0,7,80,17715.0
4480.0,9,77,17564.0
4485.0,14,73,16907.0
4490.0,13,68,16818.0
4495.0,10,63,17111.0
4500.0,2,66,17391.0
4505.0,-7,75,17618.0
4510.0,-14,79,17643.0
4515.0,-17,80,18035.0
4520.0,-14,76,17955.0
4525.0,-8,71,17505.0
4530.0,9,59,17027.0
4535.0,16,53,16375.0
4540.0,17,50,15950.0
4545.0,10,52,16201.0
4550.0,5,59,16486.0
4555.0,1,67,16458.0
4560.0,-6,75,16183.0
4565.0,-4,72,15967.0
4570.0,1,75,16329.0
4575.0,5,77,16705.0
4580.0,4,81,17109.0
4585.0,0,87,17527.0
4590.0,-7,93,17969.0
4595.0,-9,98,18440.0
4600.0,-16,99,18933.0
4605.0,-19,96,19226.0
4610.0,-22,92,19321.0
4615.0,-22,87,19757.0
4620.0,-21,90,20188.0
4625.0,-19,91,20428.0
4630.0,-17,89,20465.0
4635.0,-21,87,20687.0
4640.0,-19,87,21119.0
4645.0,-23,92,21572.0
4650.0,-21,98,22048.0
4655.0,-22,100,22543.0
4660.0,-23,97,23002.0
4665.0,-23,95,23442.0
4670.0,-23,93,23481.0
4675.0,-23,84,22959.0
4680.0,-22,74,23164.0
4685.0,-22,76,23502.0
4690.0,-22,82,23899.0
4695.0,-22,85,24081.0
4700.0,-23,84,23868.0
4705.0,-22,78,23954.0
4710.0,-21,72,24305.0
4715.0,-20,73,24662.0
4720.0,-13,71,24434.0
4725.0,-13,73,23351.0
4730.0,-15,73,23565.0
4735.0,-17,73,23924.0
4740.0,-17,75,24239.0
4745.0,-19,79,24630.0
4750.0,-18,78,24834.0
4755.0,-18,80,24863.0
4760.0,-19,73,24767.0
4765.0,-18,64,24191.0
4770.0,-15,58,23588.0
4775.0,-16,61,23881.0
4780.0,-13,59,23965.0
4785.0,-18,62,23893.0
4790.0,-18,67,24038.0
4795.0,-18,69,24370.0
4800.0,-12,72,23717.0
4805.0,-2,73,24083.0
4810.0,8,70,24250.0
4815.0,15,69,24230.0
4820.0,10,64,24441.0
4825.0,7,62,24372.0
4830.0,0,64,24028.0
4835.0,-2,72,23918.0
4840.0,-2,77,23429.0
4845.0,-1,72,22473.0
4850.0,15,62,22599.0
4855.0,16,61,22835.0
4860.0,12,61,23129.0
4865.0,6,68,23444.0
4870.0,1,71,23492.0
4875.0,3,72,22826.0
4880.0,3,68,22495.0
4885.0,6,70,22827.0
4890.0,11,69,23174.0
4895.0,11,75,23537.0
4900.0,6,72,23471.0
