step_time,reward,total_stopped,total_wait_time
1185.0,-14,51,9857.0
1190.0,-18,51,9559.0
1195.0,-17,45,9754.0
1200.0,-16,44,9945.0
1205.0,-12,50,9689.0
1210.0,-6,48,8856.0
1215.0,7,49,8802.0
1220.0,11,48,8923.0
1225.0,10,50,9147.0
1230.0,4,55,9410.0
1235.0,-2,64,9694.0
1240.0,-6,61,9635.0
1245.0,-11,53,9221.0
1250.0,-18,43,8962.0
1255.0,-15,39,8709.0
1260.0,-12,37,8414.0
1265.0,-5,37,7706.0
1270.0,7,43,7904.0
1275.0,12,44,7880.0
1280.0,7,39,7382.0
1285.0,5,46,7591.0
1290.0,1,48,7827.0
1295.0,-1,55,8066.0
1300.0,-9,62,8344.0
1305.0,-14,65,8665.0
1310.0,-20,62,8830.0
1315.0,-19,58,8833.0
1320.0,-16,55,9090.0
1325.0,-14,54,9080.0
1330.0,-10,49,8459.0
1335.0,-4,43,7782.0
1340.0,8,38,7954.0
1345.0,15,40,8138.0
1350.0,12,46,8349.0
1355.0,8,48,8584.0
1360.0,3,52,8837.0
1365.0,-6,55,9085.0
1370.0,-13,58,9357.0
1375.0,-17,55,9633.0
1380.0,-17,58,9898.0
1385.0,-19,56,9947.0
1390.0,-16,49,9907.0
1395.0,-15,50,10020.0
1400.0,-16,55,10277.0
1405.0,-18,62,10572.0
1410.0,-12,62,10415.0
1415.0,-4,63,9874.0
1420.0,3,63,10173.0
1425.0,10,64,10493.0
1430.0,8,66,10817.0
1435.0,5,63,10915.0
1440.0,-2,63,10798.0
1445.0,-3,64,10727.0
1450.0,-8,66,10727.0
1455.0,-9,59,10442.0
1460.0,-2,53,9812.0
1465.0,8,48,10059.0
1470.0,12,47,10294.0
1475.0,9,51,10538.0
1480.0,4,62,10828.0
1485.0,1,67,11138.0
1490.0,-5,73,11478.0
1495.0,-13,75,11852.0
1500.0,-18,73,11768.0
1505.0,-13,70,10885.0
1510.0,-5,58,10367.0
1515.0,3,54,10312.0
1520.0,12,56,10588.0
1525.0,10,61,10883.0
1530.0,7,69,11217.0
1535.0,3,74,11580.0
1540.0,-2,75,11785.0
1545.0,-10,71,11832.0
1550.0,-15,69,12033.0
1555.0,-19,71,12354.0
1560.0,-19,75,12601.0
1565.0,-19,75,12755.0
1570.0,-19,72,13087.0
1575.0,-18,73,13378.0
1580.0,-12,74,13469.0
1585.0,-3,72,13277.0
1590.0,6,68,13621.0
1595.0,14,65,13917.0
1600.0,10,61,14166.0
1605.0,9,69,14492.0
1610.0,0,75,14855.0
1615.0,-5,77,15233.0
1620.0,-3,73,15316.0
1625.0,-4,68,14875.0
1630.0,3,64,15202.0
1635.0,12,62,15514.0
1640.0,13,66,15837.0
1645.0,10,68,15663.0
1650.0,5,67,15016.0
1655.0,5,65,15119.0
1660.0,7,63,15049.0
1665.0,8,64,15364.0
1670.0,12,66,15690.0
1675.0,12,71,16038.0
1680.0,8,74,16400.0
1685.0,2,76,16731.0
1690.0,0,82,17127.0
1695.0,-6,77,16607.0
1700.0,-6,61,14877.0
1705.0,2,52,14243.0
1710.0,4,55,14346.0
1715.0,13,60,14633.0
1720.0,12,67,14959.0
1725.0,9,66,14820.0
1730.0,1,62,14427.0
1735.0,3,60,14251.0
1740.0,3,56,14246.0
1745.0,7,52,14368.0
1750.0,13,55,14633.0
1755.0,13,62,14812.0
1760.0,9,64,15107.0
1765.0,3,65,15400.0
1770.0,3,68,15576.0
1775.0,5,61,14878.0
1780.0,8,50,13565.0
1785.0,12,44,12239.0
1790.0,11,47,12426.0
1795.0,5,56,12673.0
1800.0,0,64,12976.0
1805.0,-7,70,13314.0
1810.0,-11,70,13654.0
1815.0,-17,71,13990.0
1820.0,-19,69,14337.0
1825.0,-17,69,14674.0
1830.0,-9,66,14867.0
1835.0,1,62,14936.0
1840.0,9,59,15112.0
1845.0,12,58,15401.0
1850.0,9,57,15166.0
1855.0,8,58,14416.0
1860.0,6,63,14699.0
1865.0,4,64,14874.0
1870.0,6,64,14953.0
1875.0,9,59,15251.0
1880.0,11,59,15542.0
1885.0,9,58,15810.0
1890.0,7,57,15874.0
1895.0,0,56,15745.0
1900.0,-4,57,16027.0
1905.0,-3,54,16160.0
1910.0,-2,54,16195.0
1915.0,5,52,16455.0
1920.0,12,53,16208.0
1925.0,15,44,15208.0
1930.0,9,39,14516.0
1935.0,7,37,14505.0
1940.0,-2,40,14696.0
1945.0,-8,51,14931.0
1950.0,-12,60,15214.0
1955.0,-18,61,15497.0
1960.0,-18,62,15791.0
1965.0,-12,59,15392.0
1970.0,-1,50,14283.0
1975.0,8,44,13974.0
1980.0,13,43,14180.0
1985.0,8,45,14396.0
1990.0,3,51,14622.0
1995.0,-2,61,14891.0
2000.0,-5,66,15210.0
2005.0,-13,71,15561.0
2010.0,-16,68,15361.0
2015.0,-18,63,14694.0
2020.0,-18,58,14551.0
2025.0,-17,61,14848.0
2030.0,-18,63,15151.0
2035.0,-19,68,15484.0
2040.0,-13,66,15613.0
2045.0,-5,59,15491.0
2050.0,2,58,15783.0
2055.0,9,59,16075.0
2060.0,6,60,16368.0
2065.0,1,64,16679.0
2070.0,3,62,16540.0
2075.0,3,54,15814.0
2080.0,7,46,15433.0
2085.0,11,45,15645.0
2090.0,9,51,15875.0
2095.0,5,56,16135.0
2100.0,3,56,15738.0
2105.0,9,52,14519.0
2110.0,12,47,14295.0
2115.0,9,39,14270.0
2120.0,11,36,14132.0
2125.0,6,37,14314.0
2130.0,4,47,14524.0
2135.0,0,55,14771.0
2140.0,-7,61,14391.0
2145.0,-11,59,12672.0
2150.0,-14,56,12956.0
2155.0,-14,53,13228.0
2160.0,-16,55,13497.0
2165.0,-18,57,13777.0
2170.0,-19,64,14081.0
2175.0,-14,68,13860.0
2180.0,-4,67,13578.0
2185.0,2,63,13610.0
2190.0,8,55,13092.0
2195.0,9,47,11787.0
2200.0,0,41,11985.0
2205.0,-3,45,12201.0
2210.0,-9,46,12424.0
2215.0,-14,53,12676.0
2220.0,-18,59,12853.0
2225.0,-20,63,12950.0
2230.0,-22,59,12827.0
2235.0,-21,55,12448.0
2240.0,-14,48,12194.0
2245.0,-14,48,12396.0
2250.0,-14,51,12643.0
2255.0,-16,58,12914.0
2260.0,-15,57,12901.0
2265.0,-9,56,12615.0
2270.0,9,55,12613.0
2275.0,13,52,12052.0
2280.0,11,43,9994.0
2285.0,4,41,10062.0
2290.0,-1,45,10266.0
2295.0,3,51,10459.0
2300.0,-5,56,10686.0
2305.0,-8,64,10988.0
2310.0,-16,61,11147.0
2315.0,-17,56,11176.0
2320.0,-19,54,11445.0
2325.0,-21,54,11710.0
2330.0,-15,57,11662.0
2335.0,-9,52,10665.0
2340.0,8,44,8814.0
2345.0,17,40,7666.0
2350.0,14,39,7561.0
2355.0,9,43,7764.0
2360.0,2,53,8005.0
2365.0,-1,62,8264.0
2370.0,-15,72,8526.0
2375.0,-19,75,8871.0
2380.0,-21,80,9255.0
2385.0,-23,77,9618.0
2390.0,-23,74,9944.0
2395.0,-23,73,10314.0
2400.0,-23,71,10668.0
2405.0,-23,74,11023.0
2410.0,-23,76,11399.0
2415.0,-21,78,11438.0
2420.0,-18,78,11247.0
2425.0,-19,77,11636.0
2430.0,-18,77,12017.0
2435.0,-20,75,12364.0
2440.0,-24,76,12660.0
2445.0,-24,79,13030.0
2450.0,-23,80,13201.0
2455.0,-23,75,13117.0
2460.0,-23,66,13142.0
2465.0,-25,64,13291.0
2470.0,-18,60,13476.0
2475.0,-13,59,13535.0
2480.0,-17,64,13827.0
2485.0,-17,71,14143.0
2490.0,-17,76,14397.0
2495.0,-16,79,14776.0
2500.0,-18,78,14932.0
2505.0,-21,71,14546.0
2510.0,-19,64,14283.0
2515.0,-17,59,13738.0
2520.0,-11,51,13709.0
2525.0,-6,48,13153.0
2530.0,0,49,12952.0
2535.0,7,56,13121.0
2540.0,10,53,13298.0
2545.0,13,55,13478.0
2550.0,8,55,13350.0
2555.0,2,56,12916.0
2560.0,-7,52,13009.0
2565.0,-16,47,12376.0
2570.0,-21,52,11030.0
2575.0,-17,56,11274.0
2580.0,-16,60,11499.0
2585.0,-16,67,11803.0
2590.0,-18,72,12139.0
2595.0,-19,70,12286.0
2600.0,-21,62,12006.0
2605.0,-19,50,11841.0
2610.0,-20,44,11808.0
2615.0,-20,44,12025.0
2620.0,-20,53,12267.0
2625.0,-18,56,12427.0
2630.0,-19,59,12624.0
2635.0,-18,64,12925.0
2640.0,-17,67,13257.0
2645.0,-16,62,13192.0
2650.0,-8,56,12238.0
2655.0,1,55,12512.0
2660.0,12,54,12518.0
2665.0,15,51,12369.0
2670.0,4,46,12460.0
2675.0,2,50,12699.0
2680.0,-7,55,12963.0
2685.0,-13,61,13257.0
2690.0,-17,59,13153.0
2695.0,-21,51,12639.0
2700.0,-20,43,12712.0
2705.0,-24,45,12911.0
2710.0,-13,45,13065.0
2715.0,-17,53,13202.0
2720.0,-18,56,13459.0
2725.0,-17,65,13734.0
2730.0,-14,60,13481.0
2735.0,-5,50,12073.0
2740.0,9,34,10813.0
2745.0,16,31,10556.0
2750.0,11,31,10687.0
2755.0,7,40,10867.0
2760.0,-2,49,11091.0
2765.0,-7,51,11010.0
2770.0,-10,48,10321.0
2775.0,-11,41,9938.0
2780.0,-2,39,8994.0
2785.0,7,38,8597.0
2790.0,14,41,8790.0
2795.0,12,46,9009.0
2800.0,9,52,9254.0
2805.0,7,58,9507.0
2810.0,0,55,9198.0
2815.0,-3,54,8318.0
2820.0,-8,46,8541.0
2825.0,-10,47,8766.0
2830.0,-11,44,8028.0
2835.0,-6,39,6695.0
2840.0,8,29,6553.0
2845.0,12,33,6705.0
2850.0,8,40,6886.0
2855.0,2,44,7042.0
2860.0,0,49,7259.0
2865.0,-7,57,7521.0
2870.0,-13,60,7819.0
2875.0,-16,62,8126.0
2880.0,-19,60,8424.0
2885.0,-21,59,8581.0
2890.0,-20,51,8319.0
2895.0,-19,40,8003.0
2900.0,-18,37,7919.0
2905.0,-16,37,8033.0
2910.0,-10,41,7674.0
2915.0,-5,45,7352.0
2920.0,4,46,7512.0
2925.0,8,44,7462.0
2930.0,6,42,7194.0
2935.0,2,45,7414.0
2940.0,-1,51,7654.0
2945.0,-9,51,7861.0
2950.0,-15,55,8041.0
2955.0,-18,55,8131.0
2960.0,-17,51,7778.0
2965.0,-17,44,7593.0
2970.0,-15,37,7673.0
2975.0,-16,34,7698.0
2980.0,-18,41,7883.0
2985.0,-18,46,8069.0
2990.0,-18,51,8300.0
2995.0,-17,55,8554.0
3000.0,-13,50,8038.0
3005.0,-3,37,7010.0
3010.0,9,29,6743.0
3015.0,12,24,6861.0
3020.0,5,28,6980.0
3025.0,4,36,7139.0
3030.0,0,46,7348.0
3035.0,-6,56,7607.0
3040.0,-10,64,7906.0
3045.0,-17,65,8231.0
3050.0,-15,59,8299.0
3055.0,-17,54,8117.0
3060.0,-11,41,7266.0
3065.0,-4,34,6031.0
3070.0,7,27,5997.0
3075.0,12,28,6111.0
3080.0,8,35,6262.0
3085.0,9,41,6454.0
3090.0,1,45,6436.0
3095.0,-4,44,6107.0
3100.0,-2,39,5617.0
3105.0,0,33,5162.0
3110.0,4,33,5049.0
3115.0,12,38,5227.0
3120.0,12,44,5431.0
3125.0,9,51,5667.0
3130.0,2,56,5716.0
3135.0,3,49,5178.0
3140.0,5,39,4610.0
3145.0,9,37,4787.0
3150.0,13,44,4921.0
3155.0,10,41,4886.0
3160.0,5,43,4808.0
3165.0,0,50,5034.0
3170.0,-6,54,5242.0
3175.0,-6,47,5017.0
3180.0,-4,43,4522.0
3185.0,4,41,4421.0
3190.0,12,42,4630.0
3195.0,7,46,4851.0
3200.0,5,48,5085.0
3205.0,4,51,5336.0
3210.0,6,53,5333.0
3215.0,6,51,5179.0
3220.0,11,52,5433.0
3225.0,14,55,5508.0
3230.0,12,51,5474.0
3235.0,7,60,5758.0
3240.0,6,65,5928.0
3245.0,7,70,6025.0
3250.0,10,65,6257.0
3255.0,15,67,6590.0
3260.0,8,67,6922.0
3265.0,5,69,7168.0
3270.0,3,66,7323.0
3275.0,3,63,7525.0
3280.0,2,66,7574.0
3285.0,8,66,7901.0
3290.0,12,69,8241.0
3295.0,9,73,8593.0
3300.0,8,73,8654.0
3305.0,5,74,8422.0
3310.0,-2,75,8785.0
3315.0,-11,79,9167.0
3320.0,-18,80,9410.0
3325.0,-19,76,9472.0
3330.0,-15,72,9698.0
3335.0,-11,73,9830.0
3340.0,-14,74,10090.0
3345.0,-16,76,10306.0
3350.0,-21,73,10378.0
3355.0,-21,75,10523.0
3360.0,-17,77,10570.0
3365.0,-13,73,10891.0
3370.0,-13,79,11267.0
3375.0,-17,91,11701.0
3380.0,-16,92,11980.0
3385.0,-12,84,11936.0
3390.0,0,73,11670.0
3395.0,11,67,11926.0
3400.0,7,64,12240.0
3405.0,1,74,12591.0
3410.0,-2,79,12797.0
3415.0,-9,82,12858.0
3420.0,-14,89,13288.0
3425.0,-20,94,13746.0
3430.0,-18,97,14144.0
3435.0,-13,95,14474.0
3440.0,-13,100,14962.0
3445.0,-15,101,15300.0
3450.0,-14,95,15124.0
3455.0,-13,90,15015.0
3460.0,-5,96,15479.0
3465.0,5,96,15951.0
3470.0,5,99,16441.0
3475.0,0,102,16831.0
3480.0,-7,98,16946.0
3485.0,-15,92,16995.0
3490.0,-17,97,17464.0
3495.0,-23,105,17970.0
3500.0,-21,109,18389.0
3505.0,-17,109,18584.0
3510.0,-12,94,18355.0
3515.0,-7,88,17881.0
3520.0,-8,87,18289.0
3525.0,-14,91,18687.0
3530.0,-20,97,19153.0
3535.0,-27,103,19647.0
3540.0,-28,110,20183.0
3545.0,-23,112,20638.0
3550.0,-14,110,21057.0
3555.0,-14,111,21454.0
3560.0,-14,110,21322.0
3565.0,-18,105,20680.0
3570.0,-21,107,20757.0
3575.0,-16,109,21211.0
3580.0,-16,110,21671.0
3585.0,-15,114,22231.0
3590.0,-15,116,22811.0
3595.0,-15,113,23374.0
3600.0,-13,112,23913.0
3605.0,-15,115,24476.0
3610.0,-19,115,24461.0
3615.0,-15,107,23843.0
3620.0,-15,99,23765.0
3625.0,-10,99,23929.0
3630.0,-1,104,24436.0
3635.0,4,106,24949.0
3640.0,11,106,25449.0
3645.0,5,110,25991.0
3650.0,0,114,26548.0
3655.0,-3,115,27091.0
3660.0,-9,113,27637.0
3665.0,-15,110,27665.0
3670.0,-16,104,26906.0
3675.0,-18,103,26242.0
3680.0,-17,102,26743.0
3685.0,-17,104,26970.0
3690.0,-13,101,26622.0
3695.0,-15,90,26131.0
3700.0,-12,87,25246.0
3705.0,-12,89,25540.0
3710.0,-9,96,25997.0
3715.0,-14,102,26474.0
3720.0,-18,107,26992.0
3725.0,-21,112,27546.0
3730.0,-22,117,28119.0
3735.0,-22,113,28223.0
3740.0,-20,109,27854.0
3745.0,-19,104,27977.0
3750.0,-18,95,28075.0
3755.0,-22,91,27926.0
3760.0,-24,95,28194.0
3765.0,-25,103,28488.0
3770.0,-24,106,28809.0
3775.0,-24,105,29330.0
3780.0,-24,103,29836.0
3785.0,-25,105,30342.0
3790.0,-25,110,30887.0
3795.0,-24,111,31439.0
3800.0,-18,105,31727.0
3805.0,-14,105,31939.0
3810.0,-14,108,32469.0
3815.0,-20,107,33003.0
3820.0,-22,109,33542.0
3825.0,-23,107,34076.0
3830.0,-24,108,34603.0
3835.0,-24,105,34397.0
3840.0,-24,104,33479.0
3845.0,-24,96,33282.0
3850.0,-21,95,33381.0
3855.0,-21,91,33195.0
3860.0,-21,93,33367.0
3865.0,-22,99,33851.0
3870.0,-24,103,34355.0
3875.0,-23,106,34871.0
3880.0,-23,108,35408.0
3885.0,-23,110,35914.0
3890.0,-23,115,36413.0
3895.0,-25,111,36931.0
3900.0,-25,108,37442.0
3905.0,-24,108,37971.0
3910.0,-22,106,38320.0
3915.0,-21,100,38019.0
3920.0,-20,95,37863.0
3925.0,-21,94,38329.0
3930.0,-22,98,38807.0
3935.0,-21,103,39307.0
3940.0,-16,98,39571.0
3945.0,-14,99,39191.0
3950.0,-13,103,38479.0
3955.0,-18,99,38969.0
3960.0,-18,97,39423.0
3965.0,-20,94,39319.0
3970.0,-20,98,38794.0
3975.0,-22,101,39292.0
3980.0,-20,105,39800.0
3985.0,-21,106,40329.0
3990.0,-21,106,40859.0
3995.0,-21,105,41359.0
4000.0,-22,106,41891.0
4005.0,-21,105,42411.0
4010.0,-20,103,42652.0
4015.0,-19,99,42975.0
4020.0,-18,94,43431.0
4025.0,-18,90,43241.0
4030.0,-18,90,42453.0
4035.0,-17,88,42296.0
4040.0,-18,88,41832.0
4045.0,-12,82,39345.0
4050.0,-15,84,39170.0
4055.0,-15,89,39604.0
4060.0,-17,95,40064.0
4065.0,-13,99,40543.0
4070.0,-15,101,41023.0
4075.0,-16,104,41530.0
4080.0,-18,108,42061.0
4085.0,-17,106,42593.0
4090.0,-19,104,43084.0
4095.0,-19,101,43547.0
4100.0,-17,98,43393.0
4105.0,-17,94,43250.0
4110.0,-19,89,43118.0
4115.0,-19,87,43560.0
4120.0,-13,86,42357.0
4125.0,-3,85,42786.0
4130.0,3,92,43236.0
4135.0,10,89,43087.0
4140.0,8,86,42625.0
4145.0,3,83,42489.0
4150.0,-1,87,42828.0
4155.0,-7,95,43287.0
4160.0,-12,93,41951.0
4165.0,-9,85,39029.0
4170.0,6,79,39412.0
4175.0,12,78,39775.0
4180.0,7,84,40169.0
4185.0,6,91,40607.0
4190.0,3,96,41046.0
4195.0,-4,99,41537.0
4200.0,-13,99,41445.0
4205.0,-17,96,40749.0
4210.0,-19,88,41169.0
4215.0,-19,87,41544.0
4220.0,-14,87,40647.0
4225.0,-6,82,38403.0
4230.0,3,78,37940.0
4235.0,13,76,38306.0
4240.0,11,82,38671.0
4245.0,7,87,38570.0
4250.0,6,87,38387.0
4255.0,7,81,37743.0
4260.0,11,81,38112.0
4265.0,8,79,38510.0
4270.0,6,84,38915.0
4275.0,9,76,37826.0
4280.0,13,68,34607.0
4285.0,17,63,34925.0
4290.0,15,64,35241.0
4295.0,11,75,35591.0
4300.0,12,81,35237.0
4305.0,15,79,34023.0
4310.0,18,73,34180.0
4315.0,13,73,34418.0
4320.0,9,73,34779.0
4325.0,5,79,35150.0
4330.0,0,82,35007.0
4335.0,-3,83,33711.0
4340.0,-7,78,30770.0
4345.0,-6,73,30251.0
4350.0,8,66,28975.0
4355.0,15,58,26592.0
4360.0,13,56,25926.0
4365.0,7,54,26051.0
4370.0,4,61,26135.0
4375.0,-3,67,26357.0
4380.0,-8,74,26715.0
4385.0,-15,77,27094.0
4390.0,-9,82,27357.0
4395.0,-5,75,27134.0
4400.0,7,67,27109.0
4405.0,13,64,27425.0
4410.0,7,66,27740.0
4415.0,9,68,28033.0
4420.0,5,75,28357.0
4425.0,4,82,28643.0
4430.0,8,79,28943.0
4435.0,6,77,29146.0
4440.0,11,67,29350.0
4445.0,6,64,29482.0
4450.0,4,67,29295.0
4455.0,-3,74,28973.0
4460.0,-8,76,29010.0
4465.0,-13,79,29397.0
4470.0,-14,83,29804.0
4475.0,-10,75,28950.0
4480.0,-3,66,26888.0
4485.0,9,56,26206.0
4490.0,14,56,26460.0
4495.0,8,58,26383.0
4500.0,7,66,26699.0
4505.0,6,69,26781.0
4510.0,10,63,26604.0
4515.0,17,56,25181.0
4520.0,17,40,21928.0
4525.0,10,29,20363.0
4530.0,6,38,20517.0
4535.0,-1,51,20744.0
4540.0,-2,62,20970.0
4545.0,-10,67,21208.0
4550.0,-16,71,21555.0
4555.0,-20,75,21922.0
4560.0,-22,76,22299.0
4565.0,-22,74,22534.0
4570.0,-19,66,22588.0
4575.0,-20,59,22739.0
4580.0,-19,61,23034.0
4585.0,-19,63,23338.0
4590.0,-12,63,23444.0
4595.0,-6,57,23192.0
4600.0,4,52,23133.0
4605.0,12,49,23260.0
4610.0,6,47,23490.0
4615.0,6,53,23736.0
4620.0,-3,61,24026.0
4625.0,-1,62,24105.0
4630.0,1,60,24020.0
4635.0,2,59,24315.0
4640.0,10,62,24625.0
4645.0,7,67,24947.0
4650.0,7,74,25301.0
4655.0,0,81,25692.0
4660.0,-4,84,25936.0
4665.0,-12,82,26088.0
4670.0,-7,69,24333.0
4675.0,2,57,20041.0
4680.0,10,47,17569.0
4685.0,10,50,17107.0
4690.0,4,58,17375.0
4695.0,3,71,17702.0
4700.0,-1,75,17913.0
4705.0,-8,71,17994.0
4710.0,-13,69,18340.0
4715.0,-17,70,18686.0
4720.0,-20,72,19038.0
4725.0,-19,77,19412.0
4730.0,-23,80,19655.0
4735.0,-23,68,17799.0
4740.0,-17,55,14754.0
4745.0,-12,51,14423.0
4750.0,-17,54,14638.0
4755.0,-12,56,14604.0
4760.0,-3,58,14349.0
4765.0,4,58,14370.0
4770.0,11,60,14666.0
4775.0,7,60,14965.0
4780.0,3,59,15102.0
4785.0,-2,60,15136.0
4790.0,-4,59,15423.0
4795.0,-8,59,15722.0
4800.0,-1,58,15722.0
4805.0,3,60,16016.0
4810.0,7,60,16314.0
4815.0,8,61,16618.0
4820.0,4,60,16761.0
4825.0,1,56,16577.0
4830.0,0,53,16178.0
4835.0,-1,43,15881.0
4840.0,7,40,16067.0
4845.0,14,44,16274.0
4850.0,9,51,16499.0
