step_time,reward,total_stopped,total_wait_time
1040.0,5,19,5168.0
1045.0,11,22,5250.0
1050.0,10,27,5374.0
1055.0,7,31,5515.0
1060.0,1,35,5667.0
1065.0,-4,38,5839.0
1070.0,-7,39,6015.0
1075.0,-15,41,6216.0
1080.0,-18,40,6413.0
1085.0,-19,40,6615.0
1090.0,-14,37,6458.0
1095.0,-5,33,5979.0
1100.0,3,29,5820.0
1105.0,10,24,5406.0
1110.0,9,20,5480.0
1115.0,7,20,5496.0
1120.0,0,26,5586.0
1125.0,-7,30,5720.0
1130.0,-13,33,5870.0
1135.0,-13,34,5700.0
1140.0,-3,33,5231.0
1145.0,5,30,5077.0
1150.0,13,29,5220.0
1155.0,10,29,5345.0
1160.0,5,32,5442.0
1165.0,2,33,5580.0
1170.0,-1,37,5750.0
1175.0,-6,39,5605.0
1180.0,-12,32,5177.0
1185.0,-16,25,5031.0
1190.0,-17,25,5142.0
1195.0,-17,30,5284.0
1200.0,-19,34,5448.0
1205.0,-13,34,5257.0
1210.0,-5,31,4525.0
1215.0,7,23,3850.0
1220.0,14,19,3934.0
1225.0,8,20,4031.0
1230.0,8,27,4156.0
1235.0,1,31,4297.0
1240.0,2,39,4460.0
1245.0,-6,38,4322.0
1250.0,-11,30,3836.0
1255.0,-14,30,3980.0
1260.0,-14,31,4130.0
1265.0,-18,33,4230.0
1270.0,-16,30,4312.0
1275.0,-18,36,4468.0
1280.0,-18,41,4659.0
1285.0,-14,39,4823.0
1290.0,-9,36,4649.0
1295.0,-2,33,4235.0
1300.0,7,27,4124.0
1305.0,15,19,3721.0
1310.0,11,21,3615.0
1315.0,5,22,3711.0
1320.0,2,25,3812.0
1325.0,-1,29,3907.0
1330.0,-5,28,3706.0
1335.0,-7,29,3409.0
1340.0,5,29,3330.0
1345.0,12,25,3444.0
1350.0,10,29,3564.0
1355.0,11,32,3718.0
1360.0,5,38,3894.0
1365.0,5,32,3558.0
1370.0,7,26,2677.0
1375.0,10,18,2746.0
1380.0,12,14,2816.0
1385.0,10,23,2911.0
1390.0,9,25,2990.0
1395.0,2,30,3091.0
1400.0,-5,32,3035.0
1405.0,-5,29,2555.0
1410.0,-5,22,2304.0
1415.0,7,15,2387.0
1420.0,11,19,2461.0
1425.0,9,21,2531.0
1430.0,10,25,2619.0
1435.0,0,29,2575.0
1440.0,-6,31,2449.0
1445.0,-6,29,2597.0
1450.0,-9,25,2509.0
1455.0,-3,22,2246.0
1460.0,3,17,2157.0
1465.0,13,21,2238.0
1470.0,7,28,2357.0
1475.0,6,34,2509.0
1480.0,2,32,2499.0
1485.0,0,29,2326.0
1490.0,-7,29,2457.0
1495.0,-14,28,2599.0
1500.0,-12,29,2544.0
1505.0,-4,30,2367.0
1510.0,7,25,2328.0
1515.0,17,21,2144.0
1520.0,12,21,2212.0
1525.0,7,22,2299.0
1530.0,2,31,2422.0
1535.0,-2,33,2569.0
1540.0,-10,37,2736.0
1545.0,-15,33,2694.0
1550.0,-15,31,2559.0
1555.0,-10,29,2534.0
1560.0,-7,27,2218.0
1565.0,2,25,2323.0
1570.0,12,22,2396.0
1575.0,10,24,2483.0
1580.0,6,32,2603.0
1585.0,2,36,2718.0
1590.0,-2,39,2873.0
1595.0,-2,35,2869.0
1600.0,4,32,2703.0
1605.0,6,28,2701.0
1610.0,14,29,2839.0
1615.0,10,32,2991.0
1620.0,9,33,2995.0
1625.0,3,31,2807.0
1630.0,-2,26,2890.0
1635.0,-4,28,2989.0
1640.0,-16,32,3125.0
1645.0,-12,31,3261.0
1650.0,-18,34,3416.0
1655.0,-18,38,3599.0
1660.0,-18,40,3793.0
1665.0,-18,43,4001.0
1670.0,-12,41,4008.0
1675.0,-5,33,3821.0
1680.0,5,27,3750.0
1685.0,11,23,3668.0
1690.0,10,23,3407.0
1695.0,8,19,3441.0
1700.0,3,22,3524.0
1705.0,-1,29,3646.0
1710.0,-8,33,3801.0
1715.0,-9,34,3776.0
1720.0,0,34,3585.0
1725.0,6,26,3324.0
1730.0,13,20,3045.0
1735.0,11,20,2952.0
1740.0,8,23,3057.0
1745.0,2,31,3191.0
1750.0,1,30,3170.0
1755.0,5,30,2985.0
1760.0,6,29,2940.0
1765.0,10,27,2716.0
1770.0,6,24,2832.0
1775.0,6,28,2962.0
1780.0,0,33,3113.0
1785.0,-2,35,3121.0
1790.0,4,35,2985.0
1795.0,7,35,3013.0
1800.0,12,38,3191.0
1805.0,11,37,3375.0
1810.0,10,41,3573.0
1815.0,4,46,3791.0
1820.0,1,51,4038.0
1825.0,-4,49,3925.0
1830.0,-2,36,3292.0
1835.0,6,23,2966.0
1840.0,11,20,2948.0
1845.0,10,19,3037.0
1850.0,4,30,3165.0
1855.0,0,38,3324.0
1860.0,-5,44,3299.0
1865.0,-11,42,3129.0
1870.0,-16,39,3329.0
1875.0,-17,38,3523.0
1880.0,-12,38,3533.0
1885.0,-6,36,3464.0
1890.0,5,37,3507.0
1895.0,14,38,3689.0
1900.0,10,41,3885.0
1905.0,7,44,3908.0
1910.0,0,43,3798.0
1915.0,-3,43,4002.0
1920.0,-9,46,4214.0
1925.0,-7,42,4272.0
1930.0,0,42,4346.0
1935.0,8,41,4543.0
1940.0,9,46,4741.0
1945.0,7,48,4970.0
1950.0,5,50,5206.0
1955.0,-1,56,5472.0
1960.0,-8,59,5758.0
1965.0,-13,57,5826.0
1970.0,-17,54,5691.0
1975.0,-14,50,5934.0
1980.0,-13,46,5976.0
1985.0,-10,40,5638.0
1990.0,0,36,5427.0
1995.0,9,30,5513.0
2000.0,17,35,5639.0
2005.0,12,34,5610.0
2010.0,10,36,5243.0
2015.0,1,41,5429.0
2020.0,-4,43,5624.0
2025.0,-9,47,5839.0
2030.0,-14,53,6094.0
2035.0,-17,55,6351.0
2040.0,-19,56,6590.0
2045.0,-16,57,6861.0
2050.0,-16,58,7149.0
2055.0,-17,56,7161.0
2060.0,-19,49,6708.0
2065.0,-18,39,6324.0
2070.0,-18,33,6477.0
2075.0,-13,31,6377.0
2080.0,-5,31,6070.0
2085.0,4,32,6221.0
2090.0,10,39,6395.0
2095.0,8,43,6597.0
2100.0,4,44,6550.0
2105.0,0,42,6081.0
2110.0,-4,35,5667.0
2115.0,-8,30,5645.0
2120.0,-11,31,5793.0
2125.0,-16,37,5961.0
2130.0,-19,47,6179.0
2135.0,-19,49,6409.0
2140.0,-15,47,6433.0
2145.0,-18,44,6305.0
2150.0,-17,43,6520.0
2155.0,-16,42,6728.0
2160.0,-17,42,6662.0
2165.0,-14,37,5837.0
2170.0,-7,30,5404.0
2175.0,9,32,5543.0
2180.0,13,35,5694.0
2185.0,9,38,5853.0
2190.0,7,41,5805.0
2195.0,-2,38,5385.0
2200.0,-1,31,4732.0
2205.0,4,24,4306.0
2210.0,8,22,4115.0
2215.0,14,24,4228.0
2220.0,10,30,4359.0
2225.0,6,36,4517.0
2230.0,1,43,4717.0
2235.0,0,47,4783.0
2240.0,-4,43,4280.0
2245.0,2,31,3725.0
2250.0,6,22,2800.0
2255.0,18,13,2729.0
2260.0,14,21,2793.0
2265.0,6,34,2934.0
2270.0,4,41,3126.0
2275.0,3,48,3356.0
2280.0,1,48,3386.0
2285.0,2,46,3210.0
2290.0,8,39,3136.0
2295.0,13,36,3154.0
2300.0,11,38,3260.0
2305.0,6,45,3466.0
2310.0,0,42,3520.0
2315.0,2,37,3319.0
2320.0,1,33,3257.0
2325.0,7,34,3426.0
2330.0,11,38,3608.0
2335.0,10,42,3805.0
2340.0,3,45,4026.0
2345.0,2,47,4009.0
2350.0,-3,46,3789.0
2355.0,-13,43,4010.0
2360.0,-19,45,4229.0
2365.0,-17,47,4457.0
2370.0,-18,49,4697.0
2375.0,-17,53,4956.0
2380.0,-13,57,5204.0
2385.0,-15,56,5459.0
2390.0,-16,56,5736.0
2395.0,-15,56,5889.0
2400.0,-21,53,5956.0
2405.0,-16,48,5768.0
2410.0,-10,38,5546.0
2415.0,5,37,5570.0
2420.0,13,35,5598.0
2425.0,11,34,5436.0
2430.0,7,38,5618.0
2435.0,4,50,5847.0
2440.0,-4,56,6107.0
2445.0,-9,60,6384.0
2450.0,-15,64,6688.0
2455.0,-15,65,6988.0
2460.0,-17,64,7274.0
2465.0,-14,62,7562.0
2470.0,-14,65,7881.0
2475.0,-17,70,8218.0
2480.0,-21,67,8426.0
2485.0,-17,67,8493.0
2490.0,-18,71,8779.0
2495.0,-13,78,8953.0
2500.0,-4,76,8946.0
2505.0,2,75,9319.0
2510.0,8,72,9634.0
2515.0,8,73,9903.0
2520.0,2,71,10252.0
2525.0,-5,73,10597.0
2530.0,-10,75,10909.0
2535.0,-8,73,10959.0
2540.0,-7,69,10885.0
2545.0,5,75,11244.0
2550.0,9,80,11632.0
2555.0,5,77,11731.0
2560.0,1,69,11409.0
2565.0,-3,66,11509.0
2570.0,-8,75,11859.0
2575.0,-14,87,12277.0
2580.0,-18,86,12562.0
2585.0,-14,83,12736.0
2590.0,-13,83,13079.0
2595.0,-17,83,13337.0
2600.0,-21,93,13757.0
2605.0,-18,91,13956.0
2610.0,-10,85,13874.0
2615.0,-1,81,14043.0
2620.0,7,82,14392.0
2625.0,5,83,14682.0
2630.0,5,89,15107.0
2635.0,-4,92,15553.0
2640.0,-5,93,15972.0
2645.0,-13,95,16373.0
2650.0,-20,93,16830.0
2655.0,-23,94,17286.0
2660.0,-22,93,17752.0
2665.0,-17,90,17920.0
2670.0,-8,88,17806.0
2675.0,-5,88,17520.0
2680.0,9,85,17940.0
2685.0,7,88,18356.0
2690.0,1,90,18801.0
2695.0,-2,95,19259.0
2700.0,3,95,19569.0
2705.0,4,97,19784.0
2710.0,-7,98,20270.0
2715.0,-17,100,20741.0
2720.0,-20,99,20675.0
2725.0,-20,94,20027.0
2730.0,-21,91,19923.0
2735.0,-22,87,20353.0
2740.0,-15,87,20541.0
2745.0,-7,86,20485.0
2750.0,0,90,20750.0
2755.0,6,89,21168.0
2760.0,7,88,21599.0
2765.0,3,90,22038.0
2770.0,-2,92,22466.0
2775.0,-5,96,22882.0
2780.0,-9,95,23172.0
2785.0,-17,95,23300.0
2790.0,-17,94,23400.0
2795.0,-19,87,22527.0
2800.0,-13,78,21551.0
2805.0,-3,66,21496.0
2810.0,6,64,21776.0
2815.0,15,72,22095.0
2820.0,9,79,22472.0
2825.0,8,88,22892.0
2830.0,3,91,23340.0
2835.0,-1,91,23498.0
2840.0,-8,90,23393.0
2845.0,-12,91,23618.0
2850.0,-5,87,23658.0
2855.0,8,86,24067.0
2860.0,16,82,24035.0
2865.0,10,82,23609.0
2870.0,6,80,24001.0
2875.0,0,84,24400.0
2880.0,-1,88,24570.0
2885.0,-12,89,25012.0
2890.0,-16,91,25440.0
2895.0,-13,93,25679.0
2900.0,-5,85,25657.0
2905.0,3,76,25040.0
2910.0,14,65,23762.0
2915.0,13,62,23633.0
2920.0,5,66,23941.0
2925.0,0,73,24287.0
2930.0,0,79,24487.0
2935.0,6,83,24534.0
2940.0,9,86,24773.0
2945.0,14,86,25069.0
2950.0,8,86,25224.0
2955.0,6,85,25326.0
2960.0,3,86,25434.0
2965.0,-2,90,25382.0
2970.0,-6,95,24915.0
2975.0,-16,91,24932.0
2980.0,-15,80,24248.0
2985.0,-6,66,22136.0
2990.0,9,59,21972.0
2995.0,15,63,22250.0
3000.0,15,68,22450.0
3005.0,12,73,22536.0
3010.0,4,75,22905.0
3015.0,-2,81,23299.0
3020.0,-6,84,23685.0
3025.0,-14,87,24077.0
3030.0,-14,87,24132.0
3035.0,-14,87,23800.0
3040.0,-9,80,23823.0
3045.0,-3,79,24123.0
3050.0,3,73,24498.0
3055.0,7,75,24518.0
3060.0,4,82,24908.0
3065.0,0,88,25335.0
3070.0,-5,93,25795.0
3075.0,-12,92,25420.0
3080.0,-13,82,24006.0
3085.0,-6,74,23837.0
3090.0,6,69,23773.0
3095.0,14,68,23973.0
3100.0,10,68,24318.0
3105.0,7,71,24104.0
3110.0,5,74,23414.0
3115.0,2,78,23792.0
3120.0,1,77,23996.0
3125.0,6,73,23651.0
3130.0,6,76,24021.0
3135.0,16,79,24416.0
3140.0,13,80,24760.0
3145.0,7,84,24669.0
3150.0,0,86,25035.0
3155.0,-6,88,25462.0
3160.0,-12,88,25879.0
3165.0,-18,87,25440.0
3170.0,-18,85,24139.0
3175.0,-15,80,23508.0
3180.0,-4,80,23885.0
3185.0,5,82,24268.0
3190.0,14,82,24680.0
3195.0,6,82,25086.0
3200.0,2,86,25505.0
3205.0,-2,89,25936.0
3210.0,-10,91,26387.0
3215.0,-20,88,25949.0
3220.0,-17,81,24654.0
3225.0,-19,82,24972.0
3230.0,-18,83,25384.0
3235.0,-18,83,25545.0
3240.0,-18,78,25524.0
3245.0,-18,76,25701.0
3250.0,-18,73,26070.0
3255.0,-18,73,26375.0
3260.0,-18,76,26699.0
3265.0,-20,77,26237.0
3270.0,-20,78,25805.0
3275.0,-19,76,26140.0
3280.0,-19,74,26280.0
3285.0,-19,71,25991.0
3290.0,-18,68,26329.0
3295.0,-12,65,26359.0
3300.0,-4,64,26092.0
3305.0,5,64,26400.0
3310.0,11,63,26715.0
3315.0,9,65,27040.0
3320.0,5,69,27374.0
3325.0,6,68,27419.0
3330.0,10,62,25711.0
3335.0,14,52,23112.0
3340.0,15,48,23301.0
3345.0,10,51,23545.0
3350.0,7,55,23091.0
3355.0,1,57,21945.0
3360.0,-3,62,22247.0
3365.0,-11,66,22572.0
3370.0,-11,70,22913.0
3375.0,-12,76,23282.0
3380.0,-13,80,23673.0
3385.0,-12,77,24049.0
3390.0,-12,77,24128.0
3395.0,-15,74,23941.0
3400.0,-16,66,23227.0
3405.0,-14,56,22238.0
3410.0,-15,53,21909.0
3415.0,-10,55,21826.0
3420.0,0,57,21440.0
3425.0,9,57,21415.0
3430.0,15,52,21117.0
3435.0,13,47,21087.0
3440.0,9,54,21346.0
3445.0,2,58,21614.0
3450.0,-5,62,21891.0
3455.0,-10,62,21906.0
3460.0,-14,54,20243.0
3465.0,-12,46,17294.0
3470.0,-13,45,16948.0
3475.0,-12,43,17115.0
3480.0,-12,47,17199.0
3485.0,-12,44,17196.0
3490.0,-16,44,17275.0
3495.0,-18,48,16567.0
3500.0,-10,41,13967.0
3505.0,-1,31,11055.0
3510.0,6,24,10524.0
3515.0,11,25,10583.0
3520.0,9,36,10737.0
3525.0,7,52,10963.0
3530.0,5,64,11253.0
3535.0,0,68,11522.0
3540.0,-4,71,11737.0
3545.0,-14,65,12070.0
3550.0,-16,65,12029.0
3555.0,-8,64,11653.0
3560.0,7,63,11949.0
3565.0,13,56,12092.0
3570.0,9,51,12152.0
3575.0,5,45,12311.0
3580.0,0,50,12548.0
3585.0,0,59,12470.0
3590.0,3,58,12052.0
3595.0,7,55,12205.0
3600.0,12,55,12474.0
3605.0,9,58,12733.0
3610.0,4,62,13035.0
3615.0,5,68,13366.0
3620.0,-3,72,13720.0
3625.0,-11,74,14088.0
3630.0,-8,71,14209.0
3635.0,-5,64,13725.0
3640.0,4,58,13796.0
3645.0,13,53,14063.0
3650.0,13,53,14244.0
3655.0,5,55,14365.0
3660.0,0,58,14642.0
3665.0,-1,70,14956.0
3670.0,-7,76,15322.0
3675.0,-15,77,15704.0
3680.0,-13,74,15825.0
3685.0,-4,68,15725.0
3690.0,6,67,16060.0
3695.0,12,67,16393.0
3700.0,10,65,16621.0
3705.0,5,63,16131.0
3710.0,5,58,14914.0
3715.0,5,58,14751.0
3720.0,8,58,14935.0
3725.0,13,53,14902.0
3730.0,9,51,14783.0
3735.0,9,55,14865.0
3740.0,4,56,15118.0
3745.0,3,63,15234.0
3750.0,7,62,15222.0
3755.0,9,54,15284.0
3760.0,15,54,15512.0
3765.0,12,54,15775.0
3770.0,7,61,16050.0
3775.0,3,62,16167.0
3780.0,-2,63,16047.0
3785.0,0,54,15926.0
3790.0,3,50,15940.0
3795.0,8,51,16183.0
3800.0,13,57,16458.0
3805.0,10,59,16744.0
3810.0,8,61,17038.0
3815.0,3,64,17347.0
3820.0,3,67,17540.0
3825.0,5,60,17569.0
3830.0,4,51,17714.0
3835.0,13,50,17693.0
3840.0,10,46,17196.0
3845.0,7,42,16669.0
3850.0,4,49,16883.0
3855.0,-6,55,17087.0
3860.0,-11,59,17251.0
3865.0,-17,57,16786.0
3870.0,-16,58,15713.0
3875.0,-18,59,15998.0
3880.0,-11,58,16135.0
3885.0,-5,50,15932.0
3890.0,6,42,16009.0
3895.0,14,41,16215.0
3900.0,11,39,15953.0
3905.0,6,36,15134.0
3910.0,5,37,15233.0
3915.0,2,43,15275.0
3920.0,8,45,15248.0
3925.0,9,39,15394.0
3930.0,9,37,15470.0
3935.0,9,39,15659.0
3940.0,7,44,15864.0
3945.0,4,46,15748.0
3950.0,-2,45,15327.0
3955.0,-6,43,14372.0
3960.0,-12,41,11662.0
3965.0,-15,44,11872.0
3970.0,-15,38,12048.0
3975.0,-19,42,12223.0
3980.0,-13,46,12267.0
3985.0,-5,47,12102.0
3990.0,4,46,12193.0
3995.0,10,45,12348.0
4000.0,6,44,11571.0
4005.0,7,48,9936.0
4010.0,6,47,9170.0
4015.0,-2,43,9305.0
4020.0,-13,46,9526.0
4025.0,-10,49,9586.0
4030.0,3,52,9486.0
4035.0,9,53,9590.0
4040.0,12,52,9819.0
4045.0,10,44,9029.0
4050.0,11,42,7979.0
4055.0,8,43,8185.0
4060.0,2,50,8406.0
4065.0,2,59,8498.0
4070.0,3,59,8453.0
4075.0,9,54,8628.0
4080.0,10,51,8747.0
4085.0,9,45,8945.0
4090.0,9,46,9163.0
4095.0,7,52,9407.0
4100.0,-3,60,9692.0
4105.0,-6,57,9746.0
4110.0,-4,49,9431.0
4115.0,5,43,9194.0
4120.0,14,37,8824.0
4125.0,10,38,8997.0
4130.0,4,44,9199.0
4135.0,0,52,9442.0
4140.0,2,57,9488.0
4145.0,4,53,9317.0
4150.0,10,44,9349.0
4155.0,10,40,9164.0
4160.0,8,40,9356.0
4165.0,4,45,9571.0
4170.0,0,55,9827.0
4175.0,-7,60,10075.0
4180.0,-5,59,10119.0
4185.0,-5,58,10115.0
4190.0,7,61,10416.0
4195.0,11,55,10572.0
4200.0,11,52,10596.0
4205.0,10,52,10579.0
4210.0,1,48,10813.0
4215.0,5,52,10917.0
4220.0,8,49,10137.0
4225.0,12,45,9015.0
4230.0,20,44,9226.0
4235.0,14,50,9460.0
4240.0,7,56,9651.0
4245.0,1,62,9899.0
4250.0,-2,63,10087.0
4255.0,-10,60,10170.0
4260.0,-13,55,10340.0
4265.0,-19,52,10592.0
4270.0,-18,56,10861.0
4275.0,-20,60,11153.0
4280.0,-20,64,11460.0
4285.0,-19,63,11483.0
4290.0,-21,57,11194.0
4295.0,-21,56,11475.0
4300.0,-18,52,11565.0
4305.0,-9,52,11473.0
4310.0,6,48,11661.0
4315.0,13,45,11058.0
4320.0,17,47,9813.0
4325.0,11,58,10072.0
4330.0,7,59,10338.0
4335.0,0,65,10633.0
4340.0,-8,65,10938.0
4345.0,-15,65,11251.0
4350.0,-17,67,11577.0
4355.0,-17,68,11912.0
4360.0,-19,65,12053.0
4365.0,-20,62,11996.0
4370.0,-20,57,12095.0
4375.0,-18,52,12320.0
4380.0,-14,55,12533.0
4385.0,-16,55,12755.0
4390.0,-16,59,13030.0
4395.0,-20,62,12953.0
4400.0,-17,55,12037.0
4405.0,-9,43,11448.0
4410.0,6,29,11582.0
4415.0,13,29,11677.0
4420.0,10,33,11824.0
4425.0,8,46,12014.0
4430.0,5,55,12072.0
4435.0,-1,53,11998.0
4440.0,-4,47,12050.0
4445.0,-16,47,12261.0
4450.0,-14,51,12507.0
4455.0,-9,48,12329.0
4460.0,-5,45,11718.0
4465.0,9,37,11799.0
4470.0,14,43,11987.0
4475.0,12,43,12191.0
4480.0,7,47,11961.0
4485.0,2,44,11149.0
4490.0,-1,39,10662.0
4495.0,-7,41,10847.0
4500.0,-13,45,10836.0
4505.0,-18,45,10933.0
4510.0,-16,52,11051.0
4515.0,-16,57,11322.0
4520.0,-15,59,11595.0
4525.0,-12,52,10867.0
4530.0,-10,47,9673.0
4535.0,-12,44,9360.0
4540.0,-18,46,9512.0
4545.0,-12,42,9368.0
4550.0,-4,40,8950.0
4555.0,4,34,9128.0
4560.0,12,34,9288.0
4565.0,10,33,9447.0
4570.0,7,38,9623.0
4575.0,0,43,9822.0
4580.0,2,45,9714.0
4585.0,4,43,9026.0
4590.0,10,38,9207.0
4595.0,14,35,9366.0
4600.0,10,39,9530.0
4605.0,5,42,9731.0
4610.0,0,47,9960.0
4615.0,-3,48,10177.0
4620.0,-4,47,10068.0
4625.0,-1,42,9675.0
4630.0,7,42,9882.0
4635.0,15,43,10094.0
4640.0,8,48,10314.0
4645.0,7,52,10558.0
4650.0,1,58,10839.0
4655.0,1,60,10687.0
4660.0,0,55,10098.0
4665.0,6,52,10362.0
4670.0,12,58,10635.0
4675.0,9,60,10912.0
4680.0,5,60,11143.0
4685.0,2,57,11114.0
4690.0,8,55,11021.0
4695.0,10,61,11321.0
4700.0,10,59,11601.0
4705.0,8,58,11850.0
4710.0,8,62,12129.0
4715.0,3,70,12465.0
4720.0,2,67,12412.0
4725.0,2,60,12027.0
4730.0,7,53,12298.0
4735.0,15,52,12553.0
4740.0,10,55,12796.0
4745.0,3,60,13044.0
4750.0,-1,65,13351.0
4755.0,-4,72,13700.0
4760.0,-4,71,13935.0
4765.0,-1,63,13314.0
4770.0,10,58,12690.0
4775.0,16,56,12967.0
4780.0,14,52,13036.0
4785.0,8,50,12971.0
4790.0,4,55,13101.0
4795.0,-2,62,13393.0
4800.0,-8,68,13697.0
4805.0,-17,67,13948.0
4810.0,-16,70,14225.0
4815.0,-8,67,14254.0
4820.0,3,62,13969.0
4825.0,13,54,14073.0
4830.0,19,49,14315.0
4835.0,13,55,14558.0
4840.0,6,58,14812.0
4845.0,1,63,15104.0
4850.0,1,70,15303.0
4855.0,3,69,15361.0
4860.0,7,60,15352.0
4865.0,14,53,15242.0
4870.0,15,51,15307.0
4875.0,12,59,15583.0
4880.0,1,62,15864.0
4885.0,5,65,16034.0
