step_time,reward,total_stopped,total_wait_time
735.0,-0.6299999999999999,40,1090.0
740.0,-0.7000000000000002,36,1215.0
745.0,-0.1200000000000001,27,1203.0
750.0,-0.25,30,1292.0
755.0,-0.5199999999999996,35,1448.0
760.0,0.7199999999999998,38,1509.0
765.0,1.29,35,1511.0
770.0,1.08,32,1537.0
775.0,0.8800000000000001,32,1586.0
780.0,-0.15000000000000013,29,1654.0
785.0,-0.25,36,1716.0
790.0,-0.31999999999999984,33,1831.0
795.0,-0.31000000000000005,31,1719.0
800.0,-0.3500000000000001,31,1370.0
805.0,-0.3599999999999999,31,1519.0
810.0,-0.5,34,1411.0
815.0,0.10000000000000009,31,1049.0
820.0,-0.15000000000000036,33,1137.0
825.0,0.8600000000000003,32,1107.0
830.0,1.5299999999999998,26,852.0
835.0,-0.20999999999999996,25,683.0
840.0,-0.06000000000000005,18,534.0
845.0,0.15000000000000013,21,538.0
850.0,-0.19999999999999996,28,632.0
855.0,-0.040000000000000036,24,611.0
860.0,0.15999999999999992,23,549.0
865.0,-0.050000000000000044,24,542.0
870.0,-0.15999999999999992,25,580.0
875.0,-0.15999999999999992,26,645.0
880.0,-0.43000000000000016,32,752.0
885.0,-0.44999999999999973,33,912.0
890.0,-0.4500000000000002,35,1083.0
895.0,0.2799999999999998,30,1121.0
900.0,0.7800000000000002,27,1070.0
905.0,0.34999999999999987,21,1003.0
910.0,-0.21999999999999997,28,1028.0
915.0,-0.27,28,1117.0
920.0,-0.27,31,1146.0
925.0,-0.4099999999999997,28,1021.0
930.0,0.8199999999999998,31,1045.0
935.0,-0.33000000000000007,36,1210.0
940.0,-0.3500000000000001,37,1326.0
945.0,-0.3500000000000001,38,1427.0
950.0,-0.3799999999999999,43,1629.0
955.0,-0.43999999999999995,44,1818.0
960.0,-0.5199999999999996,42,1882.0
965.0,-0.3000000000000007,32,1831.0
970.0,-0.3099999999999996,36,1956.0
975.0,-0.4500000000000002,35,2079.0
980.0,-0.4500000000000002,33,1927.0
985.0,-0.14999999999999947,31,1743.0
990.0,-0.41999999999999993,24,1592.0
995.0,-0.5,19,1240.0
1000.0,-0.5100000000000007,20,1256.0
1005.0,1.9100000000000001,15,949.0
1010.0,3.3200000000000003,12,477.0
1015.0,0.69,18,457.0
1020.0,-0.41999999999999993,26,572.0
1025.0,0.71,21,543.0
1030.0,0.1499999999999999,19,553.0
1035.0,-0.1299999999999999,20,618.0
1040.0,-0.3600000000000001,22,710.0
1045.0,-0.4999999999999998,25,793.0
1050.0,-0.30000000000000027,24,832.0
1055.0,-0.14000000000000012,26,898.0
1060.0,0.20000000000000018,30,947.0
1065.0,0.6100000000000001,26,962.0
1070.0,0.49,25,1003.0
1075.0,0.3999999999999999,30,1073.0
1080.0,0.08000000000000007,31,1169.0
1085.0,0.06999999999999995,29,1069.0
1090.0,-0.17000000000000004,24,878.0
1095.0,0.21000000000000008,19,902.0
1100.0,-0.18000000000000005,24,1000.0
1105.0,-0.22999999999999998,28,1119.0
1110.0,-0.29000000000000004,36,1287.0
1115.0,-0.42999999999999994,41,1483.0
1120.0,-0.4900000000000002,46,1702.0
1125.0,-0.5,46,1927.0
1130.0,0.7700000000000002,43,2036.0
1135.0,0.3699999999999999,42,1981.0
1140.0,-0.31000000000000005,49,2017.0
1145.0,-0.3500000000000001,52,2266.0
1150.0,-0.3999999999999999,55,2538.0
1155.0,0.050000000000000266,57,2771.0
1160.0,-0.4200000000000004,43,2653.0
1165.0,-0.4299999999999997,32,2246.0
1170.0,-0.16000000000000014,30,2271.0
1175.0,-0.1299999999999999,34,2374.0
1180.0,-0.3700000000000001,32,2209.0
1185.0,-0.4399999999999995,32,2080.0
1190.0,-0.34000000000000075,27,2150.0
1195.0,-0.46999999999999975,33,2277.0
1200.0,-0.5,36,2435.0
1205.0,-0.54,36,2441.0
1210.0,-0.4900000000000002,40,2402.0
1215.0,-0.5199999999999996,41,2564.0
1220.0,1.1499999999999995,36,2540.0
1225.0,2.9500000000000006,31,2320.0
1230.0,1.3499999999999999,39,2292.0
1235.0,-0.1100000000000001,43,2479.0
1240.0,-0.18999999999999995,46,2678.0
1245.0,-0.18000000000000016,37,2655.0
1250.0,-0.20999999999999996,33,2541.0
1255.0,-0.27,42,2729.0
1260.0,-0.33999999999999986,47,2736.0
1265.0,-0.3700000000000001,41,2508.0
1270.0,-0.3500000000000001,37,2384.0
1275.0,-0.35999999999999943,35,2472.0
1280.0,-0.4400000000000004,36,2365.0
1285.0,-0.4500000000000002,34,2045.0
1290.0,-0.4500000000000002,28,1941.0
1295.0,-0.46999999999999975,35,2033.0
1300.0,-0.4500000000000002,44,2192.0
1305.0,-0.5,55,2438.0
1310.0,1.6800000000000006,47,2404.0
1315.0,2.53,41,2279.0
1320.0,-0.10000000000000009,38,2393.0
1325.0,-0.3799999999999999,42,2463.0
1330.0,-0.5800000000000001,48,2694.0
1335.0,-0.6299999999999999,51,2945.0
1340.0,-0.6200000000000001,47,2969.0
1345.0,-0.6799999999999997,48,2832.0
1350.0,-0.7300000000000004,45,3051.0
1355.0,-0.8499999999999996,47,3208.0
1360.0,-0.8499999999999996,55,3335.0
1365.0,-0.8300000000000001,59,3562.0
1370.0,-0.8500000000000014,54,3598.0
1375.0,-0.8599999999999994,50,3345.0
1380.0,-0.8699999999999992,45,3372.0
1385.0,-0.9000000000000004,46,3228.0
1390.0,-0.7900000000000009,49,3256.0
1395.0,-0.9099999999999984,48,3174.0
1400.0,-0.9900000000000002,52,3288.0
1405.0,-1.0299999999999994,56,3299.0
1410.0,-1.0800000000000018,64,3598.0
1415.0,-1.1499999999999986,64,3792.0
1420.0,-1.1999999999999993,65,3963.0
1425.0,-1.2300000000000004,63,4166.0
1430.0,-1.25,57,4210.0
1435.0,-1.2699999999999996,54,4103.0
1440.0,-0.7000000000000028,45,3784.0
1445.0,-0.16000000000000014,39,3359.0
1450.0,-1.0899999999999999,47,3411.0
1455.0,-1.2099999999999973,46,3510.0
1460.0,-1.25,47,3526.0
1465.0,-1.4400000000000013,43,3606.0
1470.0,2.4299999999999997,41,3254.0
1475.0,6.27,36,2590.0
1480.0,0.21000000000000085,35,2604.0
1485.0,0.4800000000000004,37,2559.0
1490.0,-0.15000000000000213,43,2551.0
1495.0,-0.6099999999999994,42,2639.0
1500.0,-0.9100000000000001,42,2774.0
1505.0,-0.8499999999999979,44,2978.0
1510.0,-0.9200000000000017,46,3176.0
1515.0,-0.9499999999999993,47,3359.0
1520.0,3.539999999999999,36,2949.0
1525.0,7.260000000000002,22,2022.0
1530.0,7.059999999999999,18,1065.0
1535.0,4.0200000000000005,24,616.0
1540.0,0.41999999999999993,31,683.0
1545.0,-0.3500000000000001,37,856.0
1550.0,-0.3999999999999999,36,997.0
1555.0,-0.3999999999999999,37,1145.0
1560.0,-0.4500000000000002,38,1265.0
1565.0,1.3000000000000003,26,989.0
1570.0,0.5499999999999998,28,801.0
1575.0,-0.18999999999999995,30,900.0
1580.0,-0.43999999999999995,35,932.0
1585.0,-0.22999999999999998,36,933.0
1590.0,-0.48,32,964.0
1595.0,-0.6100000000000003,40,1090.0
1600.0,-0.6499999999999995,43,1199.0
1605.0,-0.5500000000000007,42,1271.0
1610.0,-0.46999999999999975,42,1397.0
1615.0,-0.6799999999999997,42,1486.0
1620.0,-0.7700000000000005,41,1545.0
1625.0,1.1400000000000006,31,1439.0
1630.0,2.5399999999999996,31,1258.0
1635.0,0.03000000000000025,29,1319.0
1640.0,0.06000000000000005,40,1444.0
1645.0,-0.38000000000000034,48,1662.0
1650.0,-0.5899999999999994,51,1865.0
1655.0,0.08999999999999941,38,1713.0
1660.0,0.8200000000000003,29,1458.0
1665.0,-0.1299999999999999,26,1363.0
1670.0,-0.54,34,1391.0
1675.0,-0.8400000000000003,34,1443.0
1680.0,-0.3200000000000003,28,1291.0
1685.0,-0.009999999999999787,39,1108.0
1690.0,-0.9199999999999999,37,1122.0
1695.0,-1.04,33,1142.0
1700.0,-0.34999999999999964,32,1107.0
1705.0,0.08000000000000007,37,1169.0
1710.0,-0.910000000000001,46,1383.0
1715.0,-1.049999999999999,51,1605.0
1720.0,-1.0500000000000007,48,1734.0
1725.0,-0.6099999999999994,48,1836.0
1730.0,-0.6099999999999994,44,1944.0
1735.0,-0.9700000000000006,42,2061.0
1740.0,-1.0700000000000003,37,2016.0
1745.0,-1.0999999999999996,32,2046.0
1750.0,-1.1300000000000008,35,2061.0
1755.0,-0.7999999999999989,36,2143.0
1760.0,-1.129999999999999,37,2214.0
1765.0,-0.9000000000000021,34,2259.0
1770.0,-1.0399999999999991,33,2367.0
1775.0,-1.1099999999999994,35,2498.0
1780.0,-1.1000000000000014,35,2619.0
1785.0,1.8100000000000023,29,2436.0
1790.0,4.529999999999998,26,2040.0
1795.0,-0.46999999999999886,22,2031.0
1800.0,-0.6400000000000006,22,1929.0
1805.0,-0.7399999999999984,30,2053.0
1810.0,1.8199999999999985,32,1947.0
1815.0,4.5,28,1515.0
1820.0,2.3200000000000003,27,1349.0
1825.0,-0.4299999999999997,31,1487.0
1830.0,-0.6400000000000006,41,1664.0
1835.0,0.6099999999999994,40,1733.0
1840.0,1.950000000000001,33,1535.0
1845.0,0.6499999999999995,23,1388.0
1850.0,1.2999999999999998,26,1191.0
1855.0,-0.4499999999999993,28,1287.0
1860.0,-0.47000000000000064,37,1453.0
1865.0,-0.5899999999999999,41,1597.0
1870.0,-0.6699999999999999,36,1669.0
1875.0,0.8399999999999999,35,1673.0
1880.0,2.2,42,1598.0
1885.0,0.2999999999999998,45,1670.0
1890.0,0.14000000000000012,39,1512.0
1895.0,0.98,35,1166.0
1900.0,0.6500000000000004,35,967.0
1905.0,-0.18000000000000016,37,1027.0
1910.0,-0.4500000000000002,35,1079.0
1915.0,-0.5699999999999998,38,1066.0
1920.0,0.6299999999999999,34,1090.0
1925.0,1.6300000000000001,26,904.0
1930.0,0.42999999999999994,22,810.0
1935.0,-0.28,26,781.0
1940.0,-0.09999999999999987,25,783.0
1945.0,-0.10000000000000009,28,746.0
1950.0,-0.34999999999999987,29,800.0
1955.0,-0.3699999999999999,26,792.0
1960.0,0.6099999999999999,25,709.0
1965.0,0.4999999999999999,24,656.0
1970.0,-0.16000000000000003,23,686.0
1975.0,-0.51,25,653.0
1980.0,-0.3699999999999999,23,666.0
1985.0,-0.31000000000000005,22,705.0
1990.0,-0.5499999999999998,26,734.0
1995.0,-0.71,32,823.0
2000.0,0.1599999999999997,27,808.0
2005.0,1.3400000000000003,27,766.0
2010.0,0.019999999999999796,28,875.0
2015.0,-0.40000000000000013,34,1015.0
2020.0,0.22999999999999998,32,1115.0
2025.0,0.32000000000000006,32,1077.0
2030.0,-0.32000000000000006,35,1012.0
2035.0,-0.5099999999999998,37,1040.0
2040.0,0.16000000000000014,37,1083.0
2045.0,0.48999999999999977,31,1033.0
2050.0,-0.4500000000000002,32,1064.0
2055.0,-0.46999999999999975,31,1064.0
2060.0,-0.18999999999999995,30,1003.0
2065.0,-0.5500000000000003,27,980.0
2070.0,-0.5699999999999998,23,876.0
2075.0,-0.41999999999999993,15,890.0
2080.0,0.5999999999999996,17,777.0
2085.0,0.9600000000000004,20,732.0
2090.0,1.21,28,692.0
2095.0,0.11999999999999988,35,771.0
2100.0,-0.3699999999999999,34,911.0
2105.0,0.0,28,994.0
2110.0,-0.020000000000000018,34,1087.0
2115.0,-0.4700000000000002,38,1270.0
2120.0,-0.6199999999999997,44,1477.0
2125.0,-0.6800000000000002,48,1706.0
2130.0,-0.6999999999999997,49,1951.0
2135.0,-0.7000000000000002,49,2196.0
2140.0,-0.7000000000000002,53,2449.0
2145.0,-0.7000000000000002,50,2533.0
